frame.number,frame.time_relative,tcp.seq
783,103.254871730,203
785,103.260636700,203
786,103.286711930,203
788,103.292498703,245
790,103.295175043,251
793,103.341448593,336
795,103.344751782,336
796,103.371048965,336
799,103.425420869,437
800,103.435756825,437
803,103.444548855,522
804,103.448813331,522
807,103.501437149,607
808,103.523477393,607
811,103.528903488,692
812,103.655224714,692
813,103.655237957,2120
816,103.700358574,2217
817,103.768244993,2217
820,103.787258490,2590
821,103.792668919,2590
824,103.853433587,2691
825,103.861175423,2691
828,103.875587972,2776
829,103.878614103,2776
832,103.929435776,2861
854,105.893527737,2861
857,105.992806558,2946
858,107.997972789,2946
861,108.038015188,3031
862,110.043010884,3031
865,110.086870561,3116
866,112.091713552,3116
869,112.136397600,3201
870,114.140789446,3201
873,114.181727777,3286
874,114.184998826,3286
877,114.193945880,3371
880,114.206720831,3456
881,114.206766663,3525
885,119.291950662,3526
887,119.291965208,3526
889,121.934538220,
891,122.274994646,0
893,122.367839746,1
895,122.384741714,1
898,122.401386025,203
900,122.401427806,203
902,122.406555445,203
903,122.432608994,203
905,122.438272326,245
907,122.442180326,251
910,122.489741047,336
912,122.494950889,336
913,122.521448703,336
916,122.585449325,437
917,122.604792717,437
920,122.611478048,522
921,122.620726881,522
924,122.669442842,607
925,122.683603906,607
928,122.693057212,692
929,122.815848298,692
930,122.815863137,2120
933,122.860422261,2217
934,122.925899966,2217
937,122.948655941,2590
938,122.953838571,2590
941,123.009455089,2691
942,123.019828209,2691
945,123.032405787,2776
946,123.035601429,2776
949,123.089512862,2861
950,125.052942911,2861
953,125.140712593,2946
958,127.146217971,2946
961,127.186512989,3031
962,129.191789563,3031
965,129.234063039,3116
972,131.239218174,3116
982,131.294053458,3201
992,133.298745599,3201
995,133.355823629,3286
996,133.359345462,3286
999,133.372028886,3371
1002,133.386826648,3456
1003,133.386878960,3525
1015,138.440502641,3526
1017,138.440518014,3526
1019,141.134755587,
1021,141.493556824,0
1023,141.497961556,1
1025,141.519313943,1
1028,141.532671199,203
1030,141.532702101,203
1032,141.533188948,203
1034,141.535313120,203
1035,141.576574702,203
1037,141.581539086,245
1039,141.583504610,251
1042,141.586492565,336
1044,141.589000564,336
1045,141.617097241,336
1048,141.665422486,437
1049,141.676866301,437
1052,141.682099387,522
1053,141.686451293,522
1056,141.733458468,607
1057,141.738282630,607
1060,141.743826595,692
1061,141.865748186,692
1062,141.865760528,2120
1065,141.908170408,2217
1066,141.972362813,2217
1069,141.992033341,2590
1070,141.996901532,2590
1073,142.057435695,2691
1074,142.071741808,2691
1077,142.083440177,2776
1078,142.086710187,2776
1081,142.137746061,2861
1082,144.101736622,2861
1085,144.186998108,2946
1086,146.192387600,2946
1089,146.251969296,3031
1092,148.257303151,3031
1095,148.475484971,3116
1096,150.480560800,3116
1099,150.533966826,3201
1104,152.539422586,3201
1107,152.550020613,3286
1108,152.553638531,3286
1111,152.566257419,3371
1114,152.582318686,3456
1115,152.582367463,3525
1125,157.691077848,3526
1127,157.691183981,3526
1129,160.342699870,
1131,160.832458033,0
1133,160.869125143,1
1135,160.886104280,1
1138,160.900912550,203
1140,160.900959146,203
1142,160.901661215,203
1144,160.904367132,203
1145,160.931831438,203
1147,160.937288962,245
1149,160.939695056,251
1153,160.986120642,336
1155,160.990090199,336
1157,161.021168960,336
1160,161.073424914,437
1161,161.082695391,437
1164,161.092070836,522
1165,161.096637149,522
1168,161.149457374,607
1169,161.153742017,607
1172,161.162951802,692
1173,161.286755991,692
1174,161.286768585,2120
1178,161.312272938,2217
1179,161.376717316,2217
1182,161.393708102,2590
1183,161.398762494,2590
1186,161.449458285,2691
1187,161.459953778,2691
1190,161.469934276,2776
1191,161.473155769,2776
1194,161.525489307,2861
1195,163.488732993,2861
1198,163.541141002,2946
1199,165.547139295,2946
1202,165.581731063,3031
1203,167.587277981,3031
1215,167.633995104,3116
1248,169.638610756,3116
1251,169.836565664,3201
1257,171.842240688,3201
1260,171.935692290,3286
1261,171.939277869,3286
1264,171.952697484,3371
1269,171.975156923,3456
1270,171.975205084,3525
1282,177.045016991,3526
1284,177.045033535,3526
1288,179.714347049,
1290,180.185918273,0
1292,180.222630671,1
1294,180.242629083,1
1297,180.261059237,203
1299,180.261370553,203
1301,180.263736974,203
1302,180.293452208,203
1304,180.299186704,245
1306,180.301924815,251
1309,180.349828553,336
1311,180.352678931,336
1312,180.379990983,336
1315,180.429431136,437
1316,180.459789287,437
1319,180.468239236,522
1320,180.474182817,522
1323,180.525407424,607
1324,180.533308277,607
1327,180.541871871,692
1328,180.665379252,692
1329,180.665392222,2120
1332,180.704335096,2217
1333,180.768416037,2217
1336,180.787201260,2590
1337,180.792391954,2590
1340,180.849454432,2691
1341,180.860366967,2691
1344,180.868722448,2776
1345,180.871930515,2776
1348,180.921527839,2861
1349,182.885319822,2861
1352,182.898714099,2946
1353,184.904594983,2946
1358,184.911877424,3031
1365,186.916516769,3031
1370,186.987202151,3116
1383,188.992238445,3116
1386,189.037852464,3201
1395,191.043152668,3201
1398,191.056474180,3286
1399,191.060084465,3286
1402,191.077240984,3371
1405,191.096894653,3456
1406,191.096947064,3525
1416,196.194638926,3526
1418,196.194653133,3526
1420,198.835811672,
1422,199.159312520,0
1426,199.367914356,1
1428,199.386443172,1
1431,199.401937974,203
1433,199.408509009,203
1435,199.411160720,203
1436,199.444161892,203
1438,199.449824093,245
1440,199.451971212,251
1443,199.497528584,336
1445,199.500236042,336
1446,199.527094926,336
1449,199.585428845,437
1450,199.586804303,437
1453,199.590900554,522
1454,199.595284952,522
1457,199.641415087,607
1458,199.649930707,607
1461,199.658432162,692
1462,199.781025908,692
1463,199.781039144,2120
1466,199.822951294,2217
1467,199.885617382,2217
1470,199.900448299,2590
1471,199.906456402,2590
1474,199.961414098,2691
1475,199.977181552,2691
1478,199.986249256,2776
1479,199.989440169,2776
1482,200.038117706,2861
1483,202.002825587,2861
1486,202.042267280,2946
1489,204.047761407,2946
1492,204.155321291,3031
1493,206.160593501,3031
1496,206.240267610,3116
1499,208.245499512,3116
1502,208.287684493,3201
1503,210.293045467,3201
1506,210.335668748,3286
1507,210.339236411,3286
1510,210.348828058,3371
1513,210.367193407,3456
1514,210.367241471,3525
1528,215.485319769,3526
1530,215.485334848,3526
1532,218.129620117,
1534,218.629821277,0
1536,218.829038238,1
1538,218.841074068,1
1540,218.847167293,1
1543,218.879219766,203
1545,218.879252890,203
1547,218.879602329,203
1549,218.900687728,203
1550,218.912490361,203
1552,218.926350065,245
1555,219.009744785,336
1557,219.029314481,336
1558,219.055818349,336
1562,219.233852727,437
1563,219.294638320,437
1566,219.344375438,522
1567,219.350291230,522
1570,219.425646293,607
1573,219.533445861,692
1574,219.610102410,692
1575,219.610114851,2120
1578,219.750671911,2217
1579,219.818144837,2217
1582,219.887847057,2590
1583,219.892882903,2590
1589,219.997448839,2691
1590,220.010242994,2691
1604,220.422044871,2691
1607,220.584877980,2776
1609,220.584892613,2776
1610,220.588422081,2776
1614,220.854110647,2861
1617,222.817459149,2861
1620,223.026035838,2946
1621,225.031631024,2946
1627,225.193577622,3031
1631,227.199062393,3031
1634,227.243888206,3116
1657,229.248443205,3116
1660,229.278728004,3201
1668,231.284001767,3201
1672,231.357786572,3286
1673,231.361280601,3286
1680,231.564365167,3371
1684,231.725668868,3456
1687,231.725685261,3456
1688,231.735252541,3456
1689,231.735386001,3525
1690,232.006110324,3525
1695,232.296366925,3526
1707,236.858020688,3526
1709,236.858036867,3526
1713,239.488457749,
1715,239.834427691,0
1717,240.025919590,1
1719,240.025932907,1
1720,240.042781816,1
1724,240.106023117,203
1726,240.106036703,203
1728,240.163517351,203
1729,240.175991551,203
1731,240.266463575,245
1734,240.514118542,336
1736,240.549716556,336
1737,240.576061518,336
1740,240.677432381,437
1741,240.692584216,437
1744,240.747378140,522
1745,240.753571416,522
1748,240.832600327,607
1751,240.933506134,692
1752,241.009772965,692
1753,241.009786355,2120
1756,241.147748876,2217
1757,241.215506283,2217
1760,241.289589449,2590
1761,241.296296839,2590
1764,241.445443410,2691
1765,241.456168245,2691
1767,241.659659681,2776
1770,241.861712061,2691
1773,241.905665058,2776
1774,241.909342766,2776
1776,241.965490133,2861
1780,241.966802724,2861
1783,243.972612954,2861
1786,244.056203252,2946
1787,246.061883191,2946
1790,246.266724934,3031
1793,248.272217286,3031
1796,248.325895261,3116
1799,250.330697639,3116
1802,250.373579647,3201
1823,252.378861050,3201
1826,252.427307456,3286
1827,252.430809663,3286
1830,252.440259359,3371
1833,252.453183920,3456
1834,252.453230379,3525
1846,257.530624578,3526
1848,257.530640943,3526
1850,260.180297098,
1852,260.704694444,0
1854,260.909264926,1
1856,260.932459921,1
1859,260.946507961,203
1861,260.946838779,203
1863,260.950489109,203
1864,260.979640771,203
1866,260.985474725,245
1868,260.988018149,251
1871,261.034008910,336
1873,261.037152443,336
1874,261.064074367,336
1877,261.125989456,437
1880,261.139046441,522
1883,261.197451295,607
1884,261.201274408,607
1887,261.213916454,692
1888,261.337024296,692
1889,261.337036355,2120
1892,261.397154121,2217
1893,261.463560704,2217
1896,261.482146192,2590
1897,261.487706066,2590
1900,261.545455719,2691
1901,261.554982666,2691
1904,261.563821309,2776
1905,261.566916332,2776
1908,261.625513832,2861
1909,263.588710525,2861
1912,263.687779276,2946
1913,265.693556494,2946
1916,265.733486232,3031
1917,267.738782721,3031
1920,267.780226635,3116
1921,269.785176551,3116
1924,269.848647058,3201
1929,271.854160274,3201
1932,272.071219943,3286
1933,272.074840591,3286
1936,272.084959307,3371
1939,272.101763185,3456
1940,272.101813716,3525
1953,277.191397045,3526
1955,277.191419587,3526
1957,279.827140742,
1959,280.149213038,0
1961,280.365711742,1
1963,280.367810704,1
1965,280.387160165,1
1968,280.393855663,203
1970,280.393887036,203
1972,280.394470680,203
1974,280.399459193,203
1975,280.435675071,203
1977,280.444480918,245
1979,280.446929843,251
1982,280.493844218,336
1984,280.496983862,336
1985,280.526082323,336
1988,280.577435772,437
1989,280.589156549,437
1992,280.596902473,522
1993,280.601230789,522
1996,280.653433548,607
1997,280.662845026,607
2000,280.671196218,692
2001,280.793276223,692
2002,280.793289097,2120
2006,280.824211720,2217
2007,280.887711931,2217
2010,280.901065760,2590
2011,280.906768328,2590
2014,280.961457628,2691
2015,280.972423306,2691
2018,280.986814255,2776
2019,280.990151496,2776
2022,281.045740927,2861
2025,283.008542956,2861
2028,283.234252056,2946
2029,285.240131987,2946
2032,285.291278589,3031
2061,287.296503055,3031
2064,287.351463681,3116
2065,289.356440209,3116
2068,289.455574730,3201
2073,291.460829396,3201
2085,291.650951514,3286
2091,291.655043498,3286
2096,291.666574572,3371
2100,291.683730045,3456
2101,291.683777543,3525
2111,296.749661461,3526
2113,296.749676658,3526
2117,299.443571062,
2119,299.910654116,0
2121,299.916248175,1
2123,299.939407870,1
2126,299.947129651,203
2128,299.947249446,203
2130,299.947418499,203
2132,299.951378400,203
2133,299.988749337,203
2135,299.996336949,245
2137,300.000098685,251
2140,300.050034901,336
2142,300.053699770,336
2143,300.080135378,336
2146,300.133454451,437
2147,300.141832528,437
2150,300.151661841,522
2151,300.156866467,522
2154,300.209432995,607
2155,300.235469615,607
2158,300.245325698,692
2159,300.372234084,692
2160,300.372247016,2120
2163,300.407046376,2217
2164,300.481868977,2217
2167,300.496889854,2590
2168,300.501745084,2590
2171,300.553446638,2691
2172,300.563522623,2691
2175,300.573155931,2776
2176,300.576385365,2776
2179,300.625527991,2861
2182,302.587034823,2861
2185,302.598529789,2946
2200,304.604209636,2946
2205,304.617606696,3031
2210,306.622827917,3031
2213,306.690756523,3116
2214,308.695728552,3116
2221,308.743108288,3201
2235,310.748452174,3201
2238,310.790705857,3286
2239,310.794205043,3286
2242,310.805078707,3371
2245,310.823508518,3456
2246,310.823560419,3525
2262,315.899510764,3526
2264,315.899527645,3526
2266,318.582286109,
2268,318.961810979,0
2270,319.176645849,1
2272,319.183553139,1
2274,319.195439309,1
2277,319.211106295,203
2279,319.211264541,203
2281,319.211700106,203
2283,319.216395192,203
2284,319.243678841,203
2286,319.248312192,245
2288,319.253490155,251
2291,319.301525237,336
2293,319.311691593,336
2294,319.342490382,336
2297,319.397419892,437
2298,319.406475013,437
2301,319.427946353,522
2302,319.432888737,522
2305,319.485418356,607
2306,319.496931759,607
2309,319.503032115,692
2310,319.623094569,692
2311,319.623107030,2120
2314,319.665910449,2217
2315,319.731744756,2217
2318,319.751268873,2590
2319,319.756341131,2590
2322,319.821417717,2691
2323,319.826299986,2691
2326,319.834074597,2776
2327,319.837589150,2776
2330,319.885740959,2861
2331,321.849983999,2861
2336,321.953350017,2946
2337,323.959177687,2946
2340,324.003917076,3031
2341,326.009292466,3031
2344,326.047064092,3116
2345,328.052152733,3116
2348,328.290760303,3201
2349,330.296086273,3201
2352,330.348725083,3286
2353,330.352278884,3286
2356,330.361042979,3371
2359,330.379885451,3456
2360,330.379936534,3525
2376,335.459327760,3526
2378,335.459341771,3526
2381,338.109633159,
2383,338.598899214,0
2385,338.673605345,1
2387,338.692395363,1
2390,338.699393662,203
2392,338.699554443,203
2394,338.699929228,203
2396,338.702055567,203
2397,338.730525875,203
2399,338.744225424,245
2402,338.801967818,336
2404,338.805160543,336
2405,338.836340420,336
2408,338.889480176,437
2409,338.914505305,437
2412,338.922740493,522
2413,338.928032200,522
2416,338.985452630,607
2417,338.987488167,607
2420,339.011251143,692
2421,339.135965931,692
2422,339.135978259,2120
2426,339.165180402,2217
2427,339.233265521,2217
2430,339.248345829,2590
2431,339.253313566,2590
2434,339.305453886,2691
2435,339.316466177,2691
2438,339.325074198,2776
2439,339.329353857,2776
2442,339.381737765,2861
2458,341.345207737,2861
2461,341.357465973,2946
2462,343.363533674,2946
2465,343.455966803,3031
2466,345.461173162,3031
2469,345.504126285,3116
2470,347.509101430,3116
2473,347.554173653,3201
2474,349.559485557,3201
2477,349.600704632,3286
2478,349.604263741,3286
2481,349.613104638,3371
2484,349.626478929,3456
2485,349.626528312,3525
2566,354.712889960,3526
2568,354.712905325,3526
2572,357.386586263,
2574,357.833361285,0
2576,357.890230746,1
2578,357.912183169,1
2581,357.920310126,203
2583,357.920505197,203
2585,357.923811087,203
2586,357.953072056,203
2588,357.958814494,245
2590,357.963105740,251
2593,358.009937410,336
2595,358.014039568,336
2596,358.039725249,336
2599,358.093438463,437
2600,358.103223377,437
2603,358.112162148,522
2604,358.116678708,522
2607,358.169421406,607
2608,358.179204594,607
2611,358.190299832,692
2614,358.315347985,692
2615,358.315360640,2120
2619,358.340938644,2217
2620,358.404501215,2217
2623,358.416620353,2590
2624,358.421488558,2590
2627,358.473457496,2691
2628,358.482808430,2691
2631,358.493027067,2776
2632,358.496052026,2776
2635,358.545524298,2861
2640,360.510254606,2861
2643,360.557176863,2946
2644,362.563093409,2946
2647,362.614490189,3031
2648,364.619784482,3031
2651,364.654602224,3116
2652,366.659734678,3116
2655,366.702130283,3201
2656,368.707996712,3201
2659,368.750131104,3286
2660,368.753821682,3286
2663,368.764946776,3371
2666,368.781108187,3456
2667,368.781158250,3525
2691,373.861564979,3526
2693,373.861581007,3526
2703,376.547977642,
2705,376.931174204,0
2707,377.138550010,1
2709,377.158692482,1
2712,377.172723626,203
2714,377.172804301,203
2716,377.175434087,203
2717,377.203311711,203
2719,377.209100706,245
2721,377.211253466,251
2724,377.257986375,336
2726,377.265043225,336
2727,377.291576831,336
2730,377.357418883,437
2731,377.364962811,437
2734,377.372308606,522
2735,377.377101406,522
2738,377.429459866,607
2739,377.439844273,607
2742,377.448235858,692
2743,377.568474060,692
2744,377.568487128,2120
2747,377.609078619,2217
2748,377.676090501,2217
2751,377.693159091,2590
2752,377.698015098,2590
2755,377.753435692,2691
2756,377.767810495,2691
2759,377.776751395,2776
2760,377.779836664,2776
2763,377.829521287,2861
2764,379.794632525,2861
2767,380.005926331,2946
2768,382.011747807,2946
2771,382.062467025,3031
2772,384.067576402,3031
2775,384.110838244,3116
2776,386.115603274,3116
2779,386.158603821,3201
2780,388.163657162,3201
2785,388.187848993,3286
2786,388.191369170,3286
2789,388.202203933,3371
2792,388.217344672,3456
2793,388.217389816,3525
2839,393.318964198,3526
2841,393.318979379,3526
