"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"113800","25.870674","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","629","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"116529","26.649398","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","630","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"116578","26.656874","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","631","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"124112","28.384215","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","633","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"125131","28.609330","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","634","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"134128","30.684085","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","636","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"144575","33.051635","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","637","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"144579","33.052099","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","638","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"158236","35.393114","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","640","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"159365","35.623157","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","642","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"160761","35.888383","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","644","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"162563","36.271415","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","646","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"166789","37.188613","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","647","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"172460","38.570248","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","649","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"172461","38.570352","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","652","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"172486","38.577891","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","653","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"172567","38.593368","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","654","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"176192","39.416850","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","657","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"176193","39.416956","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","658","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"177818","39.754372","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","659","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"178058","39.827303","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","660","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"181158","40.472261","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","664","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"181310","40.507128","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","36","665","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"181317","40.510022","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","665","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"182697","40.790602","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","46","668","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"186661","41.586740","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","669","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"186666","41.588494","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","672","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"186671","41.590047","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","673","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"186715","41.602317","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","674","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"198401","43.846818","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","675","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"201805","44.385892","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","676","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"202227","44.473457","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","677","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"202432","44.528024","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","680","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"202784","44.567757","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","681","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"203401","44.684784","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","682","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"203768","44.746300","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","684","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"204315","44.824670","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","685","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"204960","44.932297","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","686","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"205093","44.974555","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","687","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"206270","45.177970","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","688","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"206274","45.178442","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","689","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"206329","45.187895","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","690","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"206339","45.198224","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","691","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"207500","45.421475","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","693","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"208842","45.634336","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","694","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"209096","45.674754","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","695","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"209103","45.678717","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","695","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"210462","45.890369","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","697","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"211635","46.095505","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","698","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"211645","46.096885","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","699","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"212985","46.298525","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","701","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"214302","46.513376","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","702","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"214723","46.582142","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","703","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"215457","46.726063","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","704","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"228143","48.694439","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","705","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"228144","48.694537","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","706","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"243329","51.054155","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","707","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"244915","51.331156","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","709","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"247537","51.752454","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","710","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"250821","52.288584","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","713","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"251265","52.340311","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","714","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"257284","53.310163","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","716","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"257285","53.310220","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","717","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"262536","54.183810","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","719","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"265746","54.669589","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","720","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"269407","55.255958","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","722","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"270307","55.436392","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","725","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"270316","55.436932","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","726","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"270979","55.537339","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","727","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"270997","55.539333","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","728","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"277923","56.760252","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","729","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"280500","57.183847","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","731","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"282679","57.573623","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","732","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"283278","57.664832","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","733","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"283899","57.750392","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","734","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
