"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"710335","140.935168","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3312","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3312, FN=0, Flags=.p....F.C"
"711094","141.085872","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3313","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3313, FN=0, Flags=.p....F.C"
"713478","141.620548","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","166","3314","80","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3314, FN=0, Flags=.p..R.F.C"
"720862","143.120962","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3317","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3317, FN=0, Flags=.p....F.C"
"722873","143.475314","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3318","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3318, FN=0, Flags=.p....F.C"
"733703","145.501626","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3319","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3319, FN=0, Flags=.p..R.F.C"
"733704","145.501682","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3319","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3319, FN=0, Flags=.p..R.F.C"
"733758","145.523565","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3319","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3319, FN=0, Flags=.p..R.F.C"
"735502","145.829756","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3320","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3320, FN=0, Flags=.p....F.C"
"745658","147.919685","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3322","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3322, FN=0, Flags=.p....F.C"
"746308","148.022314","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3323","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3323, FN=0, Flags=.p....F.C"
"746310","148.022426","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3324","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3324, FN=0, Flags=.p....F.C"
"746311","148.022529","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3324","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3324, FN=0, Flags=.p..R.F.C"
"748625","148.415475","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3325","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3325, FN=0, Flags=.p....F.C"
"749250","148.518576","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","239","3326","157","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3326, FN=0, Flags=.p....F.C"
"749251","148.518632","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3327","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3327, FN=0, Flags=.p....F.C"
"778668","153.593245","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","158","3329","76","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3329, FN=0, Flags=.p....F.C"
"778669","153.593300","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","3330","76","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3330, FN=0, Flags=.p....F.C"
"792872","156.206356","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","802.11","137","944","74","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=944, FN=0, Flags=.p.....TC"
"793242","156.273467","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","3441","74","0","","Data","","Data, SN=3441, FN=0, Flags=.p....F.C"
"795187","156.614350","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","159","945","96","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=945, FN=0, Flags=.p.....TC"
"795329","156.641749","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","182","3345","96","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3345, FN=0, Flags=.p....F.C"
"795544","156.667384","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","946","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=946, FN=0, Flags=.p.....TC"
"795546","156.668421","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3346","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3346, FN=0, Flags=.p....F.C"
"795720","156.699145","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","353","947","290","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=947, FN=0, Flags=.p.....TC"
"795895","156.734740","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","376","3347","290","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3347, FN=0, Flags=.p....F.C"
"796325","156.793526","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","948","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=948, FN=0, Flags=.p.....TC"
"796327","156.795122","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","949","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=949, FN=0, Flags=.p.....TC"
"796713","156.858672","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","170","3348","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3348, FN=0, Flags=.p....F.C"
"796714","156.858731","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3349","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3349, FN=0, Flags=.p....F.C"
"796939","156.892280","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3348","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3348, FN=0, Flags=.p..R.F.C"
"797672","157.006378","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","950","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=950, FN=0, Flags=.p..R..TC"
"797691","157.015275","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","950","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=950, FN=0, Flags=.p..R..TC"
"797698","157.017368","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","193","951","130","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=951, FN=0, Flags=.p.....TC"
"798233","157.070795","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","170","3350","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3350, FN=0, Flags=.p....F.C"
"798234","157.070850","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","216","3351","130","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3351, FN=0, Flags=.p....F.C"
"799014","157.204439","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","242","952","179","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=952, FN=0, Flags=.p.....TC"
"799182","157.240540","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","265","3352","179","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3352, FN=0, Flags=.p....F.C"
"799504","157.299736","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","953","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=953, FN=0, Flags=.p.....TC"
"799513","157.302221","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3353","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3353, FN=0, Flags=.p....F.C"
"799601","157.308812","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","954","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=954, FN=0, Flags=.p.....TC"
"799828","157.338773","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","252","955","189","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=955, FN=0, Flags=.p.....TC"
"799947","157.368399","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3354","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3354, FN=0, Flags=.p....F.C"
"800006","157.380039","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","3355","189","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3355, FN=0, Flags=.p....F.C"
"800541","157.457157","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","956","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=956, FN=0, Flags=.p.....TC"
"800549","157.461378","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","957","173","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=957, FN=0, Flags=.p.....TC"
"800858","157.510006","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3356","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3356, FN=0, Flags=.p....F.C"
"800879","157.519032","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3356","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3356, FN=0, Flags=.p..R.F.C"
"800918","157.527013","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3356","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3356, FN=0, Flags=.p..R.F.C"
"800920","157.527163","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3357","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3357, FN=0, Flags=.p....F.C"
"801182","157.555234","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","958","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=958, FN=0, Flags=.p.....TC"
"801187","157.559090","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","959","173","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=959, FN=0, Flags=.p.....TC"
"801192","157.562285","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3358","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3358, FN=0, Flags=.p....F.C"
"801327","157.585240","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3359","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3359, FN=0, Flags=.p....F.C"
"801765","157.663028","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","960","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=960, FN=0, Flags=.p.....TC"
"801951","157.680295","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","961","173","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=961, FN=0, Flags=.p.....TC"
"801952","157.682399","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","961","173","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=961, FN=0, Flags=.p..R..TC"
"801961","157.688738","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","961","173","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=961, FN=0, Flags=.p..R..TC"
"802455","157.754567","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3360","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3360, FN=0, Flags=.p..R.F.C"
"802480","157.771716","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3361","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3361, FN=0, Flags=.p....F.C"
"803711","157.976717","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","962","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=962, FN=0, Flags=.p.....TC"
"804623","158.108065","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","1579","963","1516","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=963, FN=0, Flags=.p.....TC"
"804673","158.130645","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","170","3362","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3362, FN=0, Flags=.p....F.C"
"804674","158.130760","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1598","3363","1516","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3363, FN=0, Flags=.p....F.C"
"804675","158.130817","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","3364","185","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3364, FN=0, Flags=.p....F.C"
"804982","158.180720","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","965","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=965, FN=0, Flags=.p.....TC"
"805375","158.246311","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","524","966","461","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=966, FN=0, Flags=.p.....TC"
"805618","158.285039","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","3366","461","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3366, FN=0, Flags=.p....F.C"
"806312","158.399280","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","967","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=967, FN=0, Flags=.p..R..TC"
"806329","158.400342","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","252","968","189","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=968, FN=0, Flags=.p.....TC"
"806756","158.460734","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3367","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3367, FN=0, Flags=.p....F.C"
"806767","158.469125","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","3368","189","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3368, FN=0, Flags=.p....F.C"
"807410","158.552196","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","969","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=969, FN=0, Flags=.p.....TC"
"807412","158.552828","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","970","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=970, FN=0, Flags=.p.....TC"
"807537","158.596313","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3369","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3369, FN=0, Flags=.p....F.C"
"807539","158.596426","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3370","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3370, FN=0, Flags=.p....F.C"
"808231","158.678464","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","971","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=971, FN=0, Flags=.p.....TC"
"808232","158.678807","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","971","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=971, FN=0, Flags=.p..R..TC"
"808241","158.679598","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","972","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=972, FN=0, Flags=.p.....TC"
"808364","158.711903","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","170","3371","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3371, FN=0, Flags=.p....F.C"
"808365","158.711958","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3372","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3372, FN=0, Flags=.p....F.C"
"809042","158.802470","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","973","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=973, FN=0, Flags=.p.....TC"
"809091","158.818629","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3373","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3373, FN=0, Flags=.p....F.C"
"822495","160.901400","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3374","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3374, FN=0, Flags=.p....F.C"
"822544","160.985307","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","975","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=975, FN=0, Flags=.p.....TC"
"822548","160.987144","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3375","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3375, FN=0, Flags=.p....F.C"
"832148","162.997378","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","977","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=977, FN=0, Flags=.p..R..TC"
"832419","163.071200","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3383","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3383, FN=0, Flags=.p....F.C"
"833446","163.250328","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","978","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=978, FN=0, Flags=.p.....TC"
"833456","163.251215","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3385","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3385, FN=0, Flags=.p....F.C"
"845167","165.258149","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","979","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=979, FN=0, Flags=.p.....TC"
"845173","165.258977","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","979","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=979, FN=0, Flags=.p..R..TC"
"845174","165.259392","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","979","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=979, FN=0, Flags=.p..R..TC"
"845717","165.344459","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3386","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3386, FN=0, Flags=.p....F.C"
"846585","165.510341","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","980","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=980, FN=0, Flags=.p.....TC"
"846611","165.516474","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3387","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3387, FN=0, Flags=.p....F.C"
"856392","167.511858","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","984","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=984, FN=0, Flags=.p.....TC"
"856570","167.568345","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3389","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3389, FN=0, Flags=.p....F.C"
"856673","167.606991","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","985","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=985, FN=0, Flags=.p.....TC"
"856710","167.619960","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3390","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3390, FN=0, Flags=.p....F.C"
"863937","169.616331","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","986","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=986, FN=0, Flags=.p.....TC"
"864304","169.691503","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3392","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3392, FN=0, Flags=.p....F.C"
"864401","169.708765","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","987","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=987, FN=0, Flags=.p.....TC"
"864449","169.721252","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3393","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3393, FN=0, Flags=.p....F.C"
"864458","169.724577","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","988","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=988, FN=0, Flags=.p.....TC"
"864465","169.725510","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3394","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3394, FN=0, Flags=.p....F.C"
