"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"91567","21.535169","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","186","1316","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1316, FN=0, Flags=.p.....TC"
"91644","21.547526","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","182","1316","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1316, FN=0, Flags=.p..R..TC"
"91645","21.547582","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1317","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1317, FN=0, Flags=.p.....TC"
"91648","21.547803","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","182","1316","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1316, FN=0, Flags=.p..R..TC"
"91649","21.547859","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1317","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1317, FN=0, Flags=.p..R..TC"
"91816","21.585125","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","1318","189","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1318, FN=0, Flags=.p.....TC"
"91836","21.591981","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","1318","189","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1318, FN=0, Flags=.p..R..TC"
"92329","21.733168","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","1318","189","60","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1318, FN=0, Flags=.p..R..TC"
"93301","21.963090","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","1319","189","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1319, FN=0, Flags=.p.....TC"
"93865","22.081517","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1320","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1320, FN=0, Flags=.p.....TC"
"94070","22.115072","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","339","1321","253","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1321, FN=0, Flags=.p.....TC"
"94727","22.268472","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","1322","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1322, FN=0, Flags=.p.....TC"
"94728","22.268581","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1323","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1323, FN=0, Flags=.p.....TC"
"96262","22.620929","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1324","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1324, FN=0, Flags=.p.....TC"
"96611","22.704273","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","1325","189","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1325, FN=0, Flags=.p.....TC"
"97504","22.904650","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1326","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1326, FN=0, Flags=.p.....TC"
"97522","22.918878","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1327","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1327, FN=0, Flags=.p.....TC"
"98264","23.058422","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1328","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1328, FN=0, Flags=.p.....TC"
"98393","23.091171","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","579","1329","493","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1329, FN=0, Flags=.p.....TC"
"100032","23.424130","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1338","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1338, FN=0, Flags=.p.....TC"
"100034","23.424302","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1339","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1339, FN=0, Flags=.p.....TC"
"100086","23.432481","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1339","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1339, FN=0, Flags=.p..R..TC"
"100645","23.551833","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1340","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1340, FN=0, Flags=.p.....TC"
"100820","23.585899","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","1341","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1341, FN=0, Flags=.p.....TC"
"110210","25.183439","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1154","88","48","","QoS Data","Voice (Voice)","QoS Data, SN=1154, FN=0, Flags=.p.....TC"
"113199","25.731871","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1345","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1345, FN=0, Flags=.p.....TC"
"113207","25.738467","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","1346","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1346, FN=0, Flags=.p.....TC"
"122922","28.154113","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1347","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1347, FN=0, Flags=.p.....TC"
"122973","28.167183","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","1348","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1348, FN=0, Flags=.p.....TC"
"124778","28.527450","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","186","1349","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1349, FN=0, Flags=.p.....TC"
"124782","28.527768","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","186","1349","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1349, FN=0, Flags=.p..R..TC"
"124786","28.528668","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","186","1349","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1349, FN=0, Flags=.p..R..TC"
"133463","30.533427","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1350","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1350, FN=0, Flags=.p.....TC"
"133465","30.533580","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","1351","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1351, FN=0, Flags=.p.....TC"
"143772","32.887773","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","1353","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1353, FN=0, Flags=.p.....TC"
"157415","35.257018","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1354","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1354, FN=0, Flags=.p.....TC"
"157655","35.283696","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","1355","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1355, FN=0, Flags=.p.....TC"
"157660","35.284070","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","1355","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1355, FN=0, Flags=.p..R..TC"
"157665","35.284429","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","1355","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1355, FN=0, Flags=.p..R..TC"
"158963","35.502662","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1356","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1356, FN=0, Flags=.p.....TC"
"158965","35.502773","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1357","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1357, FN=0, Flags=.p.....TC"
"159587","35.669363","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1358","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1358, FN=0, Flags=.p.....TC"
"159589","35.669478","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1359","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1359, FN=0, Flags=.p.....TC"
"162109","36.155903","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","1360","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1360, FN=0, Flags=.p.....TC"
"162110","36.155961","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1361","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1361, FN=0, Flags=.p.....TC"
"182218","40.704084","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","243","1362","157","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1362, FN=0, Flags=.p.....TC"
"182220","40.704198","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","1363","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1363, FN=0, Flags=.p.....TC"
"182221","40.704255","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","162","1364","76","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1364, FN=0, Flags=.p.....TC"
"197934","43.745530","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","178","1365","92","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1365, FN=0, Flags=.p.....TC"
"200786","44.223959","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","186","1368","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1368, FN=0, Flags=.p.....TC"
"202095","44.462561","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1369","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1369, FN=0, Flags=.p.....TC"
"202420","44.526351","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","260","1370","178","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1370, FN=0, Flags=.p.....TC"
"202421","44.526719","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","1598","1371","1516","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1371, FN=0, Flags=.p.....TC"
"202422","44.526779","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","184","1372","98","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1372, FN=0, Flags=.p.....TC"
"202549","44.541948","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","303","1373","217","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1373, FN=0, Flags=.p.....TC"
"203218","44.647596","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1374","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1374, FN=0, Flags=.p.....TC"
"203717","44.731835","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","1375","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1375, FN=0, Flags=.p.....TC"
"203718","44.731894","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","180","1376","94","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1376, FN=0, Flags=.p.....TC"
"204226","44.811898","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1377","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1377, FN=0, Flags=.p.....TC"
"204250","44.818030","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1377","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1377, FN=0, Flags=.p..R..TC"
"204303","44.824015","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1377","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1377, FN=0, Flags=.p..R..TC"
"204725","44.899406","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1378","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1378, FN=0, Flags=.p.....TC"
"204956","44.932030","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","243","1379","157","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1379, FN=0, Flags=.p.....TC"
"205909","45.102891","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1380","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1380, FN=0, Flags=.p.....TC"
"205912","45.103100","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1380","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1380, FN=0, Flags=.p..R..TC"
"205915","45.103308","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1380","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1380, FN=0, Flags=.p..R..TC"
"205990","45.116016","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","1381","189","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1381, FN=0, Flags=.p.....TC"
"206178","45.156385","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","1381","189","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1381, FN=0, Flags=.p..R..TC"
"206325","45.187428","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1382","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1382, FN=0, Flags=.p.....TC"
"206334","45.197719","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","339","1383","253","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1383, FN=0, Flags=.p.....TC"
"207023","45.313998","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","1384","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1384, FN=0, Flags=.p.....TC"
"207024","45.314055","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1385","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1385, FN=0, Flags=.p.....TC"
"208554","45.597890","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1386","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1386, FN=0, Flags=.p.....TC"
"208874","45.639000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","1387","189","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1387, FN=0, Flags=.p.....TC"
"209832","45.817166","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1388","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1388, FN=0, Flags=.p.....TC"
"209958","45.829571","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1389","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1389, FN=0, Flags=.p.....TC"
"210659","45.933701","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1390","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1390, FN=0, Flags=.p.....TC"
"210869","45.956533","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","579","1391","493","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1391, FN=0, Flags=.p.....TC"
"212654","46.241925","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","1392","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1392, FN=0, Flags=.p.....TC"
"212655","46.241981","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","1393","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1393, FN=0, Flags=.p.....TC"
