frame.number,frame.time_relative,tcp.seq
502,108.997855655,3196
503,108.997870711,3196
508,111.211775239,3313
509,111.220204806,3313
512,113.314536490,3430
513,113.314551889,3430
516,113.329408987,3547
517,113.334196143,3547
519,113.436695507,3632
520,113.436712577,3632
523,113.475263157,3717
524,113.475277783,3717
542,118.500203948,3717
544,118.500317450,3786
546,118.500352834,3787
572,121.265148271,
574,121.804736731,0
576,121.811531953,0
578,121.811559406,1
580,121.896091825,1
581,121.918546358,1
583,121.918580590,91
585,121.943934922,1529
588,122.026965521,1658
590,122.078864636,1658
591,122.078878556,1658
593,122.132891149,1664
596,122.204668142,1749
597,122.204684131,1749
600,122.434651783,1818
601,122.434758208,1818
604,122.481073786,1919
605,122.481088722,1919
608,122.549143735,2084
609,122.676923451,2084
613,122.831269891,2169
614,122.933914966,2169
617,123.195499165,2270
619,123.233994233,2270
622,123.282533366,2355
624,123.356222297,2355
627,123.509741965,2760
628,123.529915898,2760
631,123.582836349,2845
632,123.582851221,2845
638,125.757314057,2962
639,125.962659421,2962
650,128.049975753,3079
651,128.049988353,3079
655,130.300052279,3196
656,130.300067265,3196
659,132.536665877,3313
660,132.536680916,3313
663,134.618686119,3430
664,134.618702142,3430
667,134.641632810,3547
668,134.641689845,3547
670,134.662305545,3632
671,134.662320489,3632
674,134.702639916,3717
675,134.702654033,3717
684,139.824880202,3717
686,139.824908622,3786
688,139.824911837,3787
690,142.451020723,
692,143.003433135,0
694,143.017845506,0
697,143.031498346,1
698,143.043802597,1
699,143.059444955,1
701,143.059467551,91
703,143.083066921,1529
706,143.170750780,1658
708,143.182990662,1658
709,143.209380192,1658
711,143.281262173,1664
714,143.387051854,1749
715,143.387067579,1749
718,143.463089828,1818
719,143.474765636,1818
722,143.513464134,1919
723,143.526474252,1919
726,143.601874724,2084
727,143.658422662,2084
731,143.812148827,2169
732,143.872763153,2169
735,144.112711394,2270
736,144.112727623,2270
739,144.153191687,2355
740,144.199853526,2355
743,144.297164592,2760
744,144.297221509,2760
747,144.359971802,2845
748,144.360031829,2845
806,146.469626072,2962
815,146.530145361,2962
824,148.793161244,3079
825,148.864201804,3079
827,148.933205803,3079
830,150.973983854,3196
831,150.999263918,3196
838,153.497434577,3313
839,153.497444681,3313
841,153.497466162,3313
844,153.636827036,3430
846,155.535914584,3430
847,155.550669388,3430
850,155.595794803,3547
851,155.595810761,3547
853,155.634336380,3632
854,155.634352244,3632
857,155.654570241,3717
858,155.654585845,3717
906,160.726400974,3717
908,160.726430036,3786
910,160.726433940,3787
924,163.539103089,
926,164.115313027,0
928,164.115352521,0
931,164.389886393,1
935,164.389936025,1
933,164.389928890,91
936,164.779326543,1529
939,164.798839746,1659
941,164.850017335,1659
942,164.850063290,1659
944,165.102978667,1665
947,165.157845043,1750
948,165.164546330,1750
951,165.257513347,1819
952,165.257532434,1819
955,165.286543949,1920
956,165.286560268,1920
958,165.383776611,2085
959,165.383792011,2085
963,165.739727671,2170
964,165.739743290,2170
967,165.892191808,2271
968,165.892207756,2271
971,166.138966604,2356
972,166.138981522,2356
975,166.314821343,2761
976,166.314881733,2761
981,166.409820840,2846
982,166.409834881,2846
989,168.554232427,2963
990,168.586341214,2963
993,170.842694069,3080
994,170.842709169,3080
997,173.184444674,3197
998,173.184459159,3197
1003,175.256232703,3314
1004,175.262241048,3314
1007,177.472462391,3431
1008,177.482511967,3431
1011,177.529168824,3548
1012,177.542102094,3548
1014,177.781333878,3633
1015,177.781349086,3633
1018,177.982100863,3633
1020,177.982129746,3718
1021,177.982132975,3718
1022,182.734485957,3718
1024,182.734516285,3787
1026,182.736755102,3788
1030,185.608481994,
1032,186.074148493,0
1035,186.124132041,1
1036,186.124143663,1
1037,186.149711010,1
1039,186.149767535,91
1041,186.173157392,1529
1044,186.211880406,1658
1046,186.307287823,1658
1047,186.307301561,1658
1049,186.391687315,1664
1052,186.482161258,1749
1053,186.483188614,1749
1056,186.593215010,1818
1057,186.606359592,1818
1060,186.666086234,1919
1061,186.666097439,1919
1065,186.901853646,2084
1066,186.901867426,2084
1076,187.094650066,2169
1077,187.136094647,2169
1080,187.270043415,2270
1081,187.287236021,2270
1084,187.317809868,2355
1085,187.351782781,2355
1088,187.605749278,2760
1089,187.605763941,2760
1092,187.675335789,2845
1093,187.706416434,2845
1096,189.967127647,2962
1097,189.967143833,2962
1102,192.018498273,3079
1103,192.025499418,3079
1106,194.079804898,3196
1107,194.084370069,3196
1112,196.145648351,3313
1113,196.146774990,3313
1121,198.359626116,3430
1122,198.361411305,3430
1125,198.591899006,3430
1127,198.595721528,3547
1128,198.595736700,3547
1131,198.643174060,3632
1132,198.643276900,3632
1135,198.692841601,3717
1136,198.692856676,3717
1137,203.731533801,3717
1139,203.731562254,3786
1141,203.731565950,3787
1275,206.586198418,
1304,207.208275347,0
1306,207.208313508,0
1313,207.254490915,1
1314,207.254509993,1
1316,207.276040668,1
1318,207.276086321,91
1320,207.321039894,1529
1325,207.409716358,1657
1328,207.445535706,1657
1329,207.445549245,1657
1332,207.529269264,1663
1335,207.649279604,1748
1336,207.649297488,1748
1339,207.746053998,1817
1340,207.746070202,1817
1343,207.825167129,1918
1344,207.825184230,1918
1347,207.936206082,2083
1348,207.937340960,2083
1352,208.168478413,2168
1353,208.185249194,2168
1356,208.338002355,2269
1357,208.338021978,2269
1360,208.397457821,2354
1361,208.397473521,2354
1364,208.518803887,2759
1365,208.519221132,2759
1368,208.541487775,2844
1369,208.564278865,2844
1374,210.783810953,2961
1375,210.783826397,2961
1380,213.062143244,3078
1381,213.062159198,3078
1390,215.276140607,3195
1391,215.276155637,3195
1394,217.612612440,3312
1395,217.612643618,3312
1398,219.662084682,3429
1399,219.662099933,3429
1402,219.717732517,3546
1403,219.717747479,3546
1405,219.728174696,3631
1406,219.729190238,3631
1409,219.817474430,3716
1410,219.817488104,3716
1411,224.899788260,3716
1413,224.899900155,3785
1415,224.899931853,3786
1418,227.780238340,
1419,227.794692126,
1425,228.113484978,0
1428,228.190782974,1
1429,228.194197682,1
1430,228.194214015,1
1432,228.194237871,91
1434,228.242793253,1529
1437,228.313628948,1659
1439,228.408969671,1659
1440,228.423862084,1659
1442,228.544027224,1665
1445,228.637062307,1750
1446,228.712267293,1750
1453,228.852599110,1819
1454,228.852608914,1819
1457,228.926280611,1920
1458,228.932884226,1920
1463,229.059694259,2085
1464,229.059710466,2085
1468,229.253627876,2170
1469,229.299679060,2170
1472,229.452658665,2271
1473,229.452675154,2271
1476,229.534556445,2356
1477,229.535494161,2356
1480,229.693111490,2761
1481,229.693175074,2761
1485,229.968718565,2846
1486,229.968730040,2846
1488,230.106070103,2846
1490,230.114832589,2963
1494,232.260471333,2963
1495,232.260487170,2963
1497,232.469942686,2963
1502,234.528087783,3080
1503,234.528103903,3080
1508,236.848689969,3197
1509,236.848704959,3197
1528,238.916017271,3314
1529,238.921297597,3314
1532,240.993782115,3431
1533,240.996211620,3431
1536,241.018259402,3548
1537,241.024905096,3548
1539,241.048408835,3633
1540,241.051341400,3633
1543,241.091469532,3718
1544,241.091483480,3718
1550,246.130204659,3718
1552,246.130311984,3787
1554,246.130343735,3788
1558,248.862102710,
1560,249.371748432,0
1575,249.607728936,0
1563,249.400606165,1
1564,249.422821131,1
1577,249.607755862,1
1566,249.422866319,91
1568,249.448073834,1529
1571,249.495312024,1658
1573,249.566125861,1658
1574,249.566138988,1658
1578,249.612792136,1664
1581,249.663102208,1749
1582,249.663112278,1749
1585,249.816778922,1818
1586,249.816846866,1818
1589,249.866649149,1919
1590,249.866665261,1919
1593,249.952683103,2084
1594,249.952699265,2084
1598,250.279114391,2169
1599,250.279225658,2169
1602,250.480083597,2270
1603,250.480099949,2270
1606,250.504515854,2355
1607,250.504530915,2355
1610,250.598788283,2760
1611,250.673527781,2760
1614,250.773486558,2845
1615,250.773501532,2845
1618,252.789430170,2962
1619,252.816693816,2962
1626,254.992393100,3079
1627,254.992450924,3079
1635,257.044231012,3196
1638,257.054240865,3196
1643,259.292731768,3313
1644,259.292746510,3313
1647,261.392172737,3430
1648,261.392187473,3430
1651,261.424183978,3547
1652,261.424213683,3547
1654,261.474395020,3632
1655,261.478474025,3632
1659,261.809369879,3717
1667,266.552641151,3717
1669,266.552669439,3786
1671,266.552673245,3787
1691,269.375871632,
1697,269.942947502,0
1699,269.955040490,0
1702,269.986829705,1
1703,270.032544821,1
1707,270.094275365,1
1705,270.032602091,91
1708,270.117477415,1529
1711,270.168599870,1657
1713,270.258342379,1657
1714,270.262350922,1657
1716,270.348510699,1663
1719,270.396034051,1748
1720,270.396045049,1748
1723,270.648128330,1817
1724,270.648188337,1817
1727,270.986549403,1918
1728,270.986610017,1918
1731,271.047051434,1918
1733,271.114767908,2083
1734,271.114783043,2083
1738,271.339543731,2168
1739,271.339557552,2168
1740,271.367896507,2168
1743,271.618703612,2269
1744,271.618718484,2269
1747,271.684439286,2354
1748,271.712609045,2354
1754,271.917176283,2759
1755,271.935990005,2759
1776,272.053365919,2844
1777,272.061193942,2844
1798,274.519305661,2961
1799,274.519317334,2961
1824,276.777608109,3078
1825,276.777623199,3078
1830,278.873440603,3195
1831,279.064690482,3195
1836,281.169426422,3312
1837,281.169442093,3312
1840,283.366753260,3429
1841,283.366768105,3429
1844,283.422878575,3546
1845,283.422893288,3546
1847,283.471838470,3631
1848,283.471854305,3631
1851,283.501222340,3716
1852,283.501236822,3716
1853,288.642698234,3716
1855,288.642726258,3785
1857,288.642730147,3786
1861,291.440983040,
1864,291.996596292,0
1867,292.054469503,0
1869,292.079156635,1
1870,292.079170394,1
1871,292.087265122,1
1873,292.087299088,91
1875,292.087304760,1529
1878,292.155268671,1659
1880,292.224865654,1659
1881,292.224879591,1659
1883,292.289373121,1665
1886,292.391254086,1750
1887,292.391276891,1750
1890,292.485822627,1819
1891,292.511521577,1819
1894,292.579971790,1920
1895,292.582612525,1920
1898,292.726883744,2085
1899,292.796730659,2085
1903,293.081327628,2170
1904,293.081343733,2170
1907,293.174540548,2271
1908,293.200542192,2271
1911,293.295470853,2356
1912,293.295488967,2356
1915,293.426145152,2761
1916,293.426158430,2761
1919,293.482559568,2846
1920,293.516569171,2846
1923,295.754248893,2963
1924,295.754264189,2963
1933,297.828240294,3080
1934,297.859079057,3080
1937,299.966542814,3197
1938,299.966557885,3197
1947,302.194040335,3314
1948,302.195491919,3314
1953,304.341224293,3431
1954,304.341238983,3431
1957,304.388229280,3548
1958,304.388243705,3548
1960,304.433110063,3633
1961,304.433125628,3633
1964,304.541523544,3718
1965,304.541538007,3718
1966,309.504198058,3718
1968,309.504227020,3787
1970,309.504230927,3788
1974,312.269793730,
1976,312.746296669,0
1979,312.775762427,0
1981,312.778997940,1
1982,312.779002590,1
1983,312.794423821,1
1985,312.794457748,91
1987,312.830531845,1529
1990,312.845617942,1657
1992,312.851089646,1657
1994,312.863588194,1657
1995,312.863600023,1657
1997,312.974158593,1663
2000,313.017468350,1748
2001,313.025469809,1748
2004,313.181916677,1817
2005,313.187989327,1817
2008,313.234358352,1918
2009,313.235887600,1918
2012,313.298620072,2083
2013,313.310388688,2083
2017,313.459840924,2168
2018,313.459856106,2168
2019,313.474381229,2168
2022,313.553052585,2269
2023,313.574586414,2269
2026,313.610213309,2354
2027,313.610228579,2354
2029,313.700959382,2759
2030,313.701017057,2759
2032,313.780337923,2844
2033,313.780353048,2844
2036,315.935158175,2961
2037,315.935174492,2961
2055,318.204289149,3078
2056,318.204304265,3078
2059,320.467564052,3195
2060,320.467578700,3195
2068,322.914359592,3312
2069,322.914373987,3312
2071,322.924948361,3312
2074,324.960648894,3429
2075,324.960663599,3429
2078,324.974475008,3546
2079,324.974489775,3546
2081,325.038744041,3631
2082,325.056864064,3631
2086,325.321318634,3716
2087,325.321330328,3716
2088,325.339698724,3716
2116,330.154031924,3716
2118,330.154061033,3785
2120,330.154853920,3786
2142,333.024678453,
2145,333.641967891,0
2148,333.677138720,1
2149,333.696683130,1
2150,333.703465317,1
2152,333.703507138,91
2154,333.707576933,1529
2158,333.768004399,1658
2160,333.802964975,1658
2161,333.811660390,1658
2163,334.112058837,1664
2166,334.180346784,1664
2168,334.199166918,1749
2169,334.210330060,1749
2172,334.290844052,1818
2173,334.298395288,1818
2176,334.416795344,1919
2177,334.416818984,1919
2180,334.483691368,2084
2181,334.548895747,2084
2185,334.904085577,2169
2186,334.904370391,2169
2189,335.000449132,2270
2190,335.178981198,2270
2193,335.236360826,2355
2194,335.253542547,2355
2197,335.477570188,2760
2198,335.496896576,2760
2201,335.544691838,2845
2202,335.544734285,2845
2205,337.879519802,2962
2206,337.879534782,2962
2211,340.079719381,3079
2212,340.079734731,3079
2215,342.573636729,3196
2216,342.573651903,3196
2220,344.899309983,3313
2221,344.899325265,3313
2224,347.046223117,3430
2225,347.046238823,3430
2228,347.251099714,3547
2229,347.251112448,3547
2231,347.274189844,3632
2232,347.274201409,3632
2235,347.301531934,3717
2236,347.301546347,3717
2239,352.385649625,3717
2241,352.385677488,3786
2243,352.385681309,3787
2245,355.237335340,
2247,355.579982981,0
2250,355.618695054,1
2251,355.654330966,1
2257,355.683867716,1
2253,355.654365738,91
2255,355.677500659,1529
2260,355.746992706,1658
2262,355.844786991,1658
2263,355.844792667,1658
2265,355.924102947,1664
2268,355.999577121,1749
2269,355.999593730,1749
2272,356.083134072,1818
2273,356.102699916,1818
2276,356.128893580,1919
2277,356.135294361,1919
2279,356.214779392,2084
2280,356.214838370,2084
2285,356.480013168,2169
2286,356.480025303,2169
2288,356.481156367,2270
2290,356.585828964,2270
2291,356.653403331,2270
2294,356.927087556,2355
2295,356.927102847,2355
2298,356.981146894,2355
2300,357.023457401,2760
2301,357.023469128,2760
2306,357.082148666,2845
2307,357.083528383,2845
2326,359.342408941,2962
2327,359.342423675,2962
2334,361.413455089,3079
2335,361.415193158,3079
2338,363.436241857,3196
2339,363.436254614,3196
2344,365.521609690,3313
2345,365.521626084,3313
2348,367.753615958,3430
2349,367.753630853,3430
2352,367.783109101,3547
2353,367.783120861,3547
2355,367.801460721,3632
2356,367.801475351,3632
2359,367.846881942,3717
2360,367.846896649,3717
2361,372.878982476,3717
2363,372.879016440,3786
2365,372.893614386,3787
2369,375.719163782,
2379,376.171568650,0
2382,376.351510980,1
2383,376.370390773,1
2385,376.378592788,1
2387,376.378626934,91
2389,376.398367640,1529
2392,376.431196504,1658
2394,376.453428327,1658
2395,376.453440558,1658
2397,376.517070356,1664
2400,376.799351199,1749
2401,376.799367965,1749
2402,376.819428686,1749
2405,376.903497807,1818
2406,376.903513671,1818
2409,377.000357528,1919
2410,377.000372548,1919
2414,377.095537223,2084
2415,377.095546401,2084
2422,377.336844850,2169
2423,377.336865701,2169
2424,377.351143156,2169
2427,377.557805374,2270
2428,377.557821643,2270
2431,377.609241940,2355
2432,377.609256610,2355
2435,377.733480219,2760
2436,377.733538262,2760
2439,377.798091217,2845
2440,377.798107785,2845
2445,380.058754728,2962
2446,380.058769767,2962
2454,382.078342071,3079
2455,382.089058877,3079
2459,384.364228417,3196
2460,384.364287376,3196
2465,386.597794064,3313
2466,386.597808458,3313
2469,388.892637329,3430
2470,388.892652145,3430
2473,388.916522722,3547
2474,388.936592145,3547
2478,388.959345324,3632
2479,388.960670451,3632
2482,389.030389119,3717
2483,389.030405563,3717
2493,393.974155182,3717
2495,393.974185668,3786
2497,393.974191202,3787
2515,396.813753583,
2517,397.339858188,0
2520,397.414779147,0
2522,397.419698429,1
2523,397.427326603,1
2525,397.427534087,91
2527,397.441905608,1519
2529,397.454236764,1529
2532,397.552341627,1657
2534,397.580611693,1657
2535,397.580617107,1657
2537,397.684754264,1663
2540,397.728181310,1748
2541,397.750206464,1748
2544,397.889306588,1817
2545,397.889322426,1817
2548,397.919317963,1918
2549,397.919332206,1918
2552,398.055108907,2083
2553,398.055124113,2083
2557,398.257948745,2168
2558,398.257964089,2168
2559,398.278447902,2168
2562,398.407801858,2269
2563,398.434583358,2269
2566,398.538854424,2354
2567,398.539958246,2354
2571,399.031836068,2759
2572,399.031876753,2759
2575,399.118121794,2759
2579,399.145269449,2844
2580,399.145283231,2844
2581,399.185069309,2844
2585,401.716519599,2961
2586,401.732464881,2961
2588,401.928021724,3078
2593,404.494601130,3078
2594,404.494617388,3078
2597,406.929830802,3195
2598,406.929848629,3195
2600,407.257230899,3195
2603,409.005148667,3312
2604,409.008785864,3312
2607,411.072767510,3429
2608,411.079305250,3429
2611,411.096144263,3546
2612,411.105880877,3546
2614,411.202181587,3631
2615,411.203363571,3631
2618,411.295351326,3716
2619,411.295365584,3716
2622,416.274149242,3716
2624,416.274178378,3785
2626,416.274182060,3786
2632,419.157483778,
2634,419.665810716,0
2637,419.719556958,0
2639,419.719580345,1
2640,419.722652265,1
2641,419.804284959,1
2643,419.804322303,91
2645,419.819939182,1519
2647,419.873979270,1529
2650,419.947719138,1659
2652,419.954331711,1659
2653,419.955965415,1659
2655,420.033917979,1665
2658,420.156855592,1750
2659,420.156878821,1750
2662,420.250691081,1819
2663,420.262789767,1819
2666,420.285770589,1920
2667,420.287489777,1920
2669,420.405445067,2085
2670,420.405460931,2085
2674,420.535904082,2170
2675,420.574013628,2170
2678,420.660270647,2271
2679,420.715738933,2271
2682,420.890478297,2356
2683,420.890537961,2356
2686,421.005787329,2356
2688,421.210719341,2761
2689,421.210734968,2761
2692,421.288994828,2846
2693,421.289009886,2846
2698,423.560866738,2963
2699,423.560881245,2963
2706,425.608568584,3080
2707,425.614637884,3080
2710,427.872630582,3197
2711,427.872645456,3197
2714,430.201044731,3314
2715,430.201056854,3314
2718,432.413602620,3431
2719,432.413617105,3431
2722,432.431435007,3548
2723,432.431450840,3548
2725,432.475883666,3633
2726,432.475898373,3633
2729,432.529168228,3718
2730,432.529183585,3718
2741,437.617329109,3718
2743,437.617358217,3787
2745,437.617361898,3788
2748,440.482528483,
2749,440.574321142,
2751,440.967458432,0
2754,441.016898028,0
2756,441.022534986,1
2757,441.022652146,1
2758,441.060044525,1
2760,441.060363760,91
2762,441.065414896,1519
2764,441.094118100,1529
2767,441.181045862,1658
2769,441.196167382,1658
2770,441.196180784,1658
2772,441.296391193,1664
2775,441.424704498,1749
2776,441.424717299,1749
2779,441.498013883,1818
2780,441.500336479,1818
2783,441.525723812,1919
2784,441.525737264,1919
2786,441.673908276,2084
2787,441.673923380,2084
2791,441.912182363,2169
2792,441.912259886,2169
2795,442.060589361,2270
2796,442.093752389,2270
2799,442.162798911,2355
2800,442.162814113,2355
2803,442.429833597,2760
2804,442.498765453,2760
2807,442.583292431,2760
2809,442.583332331,2845
2810,442.583336091,2845
2813,444.748846405,2962
2814,444.821171633,2962
2840,446.891891443,3079
2841,446.898050352,3079
2844,448.959370232,3196
2845,448.959385151,3196
2850,451.190822490,3313
2851,451.190834324,3313
2854,453.262799338,3430
2855,453.262815116,3430
2858,453.283364432,3547
2859,453.291216832,3547
2861,453.312394345,3632
2862,453.312410313,3632
2865,453.335753925,3717
2866,453.335769471,3717
2890,458.453917094,3717
2892,458.454029724,3786
2894,458.454062286,3787
