"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Duration","Starting Sequence Number","Info"
"21240","156.469863","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","178","700","92","48","51\302\265s","","QoS Data, SN=700, FN=0, Flags=.p.....TC"
"21247","156.471987","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","178","3993","92","112","51\302\265s","","QoS Data, SN=3993, FN=0, Flags=.p....F.C"
"21290","156.981258","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","186","701","100","48","51\302\265s","","QoS Data, SN=701, FN=0, Flags=.p.....TC"
"21292","156.983009","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","186","3995","100","112","51\302\265s","","QoS Data, SN=3995, FN=0, Flags=.p....F.C"
"21304","156.985637","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","702","88","48","47\302\265s","","QoS Data, SN=702, FN=0, Flags=.p.....TC"
"21306","156.987330","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","3996","88","112","47\302\265s","","QoS Data, SN=3996, FN=0, Flags=.p....F.C"
"21319","157.037579","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","703","88","48","47\302\265s","","QoS Data, SN=703, FN=0, Flags=.p.....TC"
"21321","157.039168","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","3997","88","112","47\302\265s","","QoS Data, SN=3997, FN=0, Flags=.p....F.C"
"21326","157.048669","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","260","704","178","48","42\302\265s","","QoS Data, SN=704, FN=0, Flags=.p.....TC"
"21327","157.048725","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","1598","705","1516","48","87\302\265s","","QoS Data, SN=705, FN=0, Flags=.p.....TC"
"21328","157.048781","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","184","706","98","48","7\302\265s","","QoS Data, SN=706, FN=0, Flags=.p.....TC"
"21330","157.050335","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","264","3998","178","112","54\302\265s","","QoS Data, SN=3998, FN=0, Flags=.p....F.C"
"21332","157.050447","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","1598","3999","1516","112","114\302\265s","","QoS Data, SN=3999, FN=0, Flags=.p....F.C"
"21333","157.050503","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","184","4000","98","112","7\302\265s","","QoS Data, SN=4000, FN=0, Flags=.p....F.C"
"21348","157.052656","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","303","707","217","48","54\302\265s","","QoS Data, SN=707, FN=0, Flags=.p.....TC"
"21350","157.054305","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","303","4001","217","112","54\302\265s","","QoS Data, SN=4001, FN=0, Flags=.p....F.C"
"21372","157.113216","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","708","88","48","47\302\265s","","QoS Data, SN=708, FN=0, Flags=.p.....TC"
"21374","157.114910","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4002","88","112","47\302\265s","","QoS Data, SN=4002, FN=0, Flags=.p....F.C"
"21386","157.124021","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","709","88","48","47\302\265s","","QoS Data, SN=709, FN=0, Flags=.p.....TC"
"21388","157.125635","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4003","88","112","47\302\265s","","QoS Data, SN=4003, FN=0, Flags=.p....F.C"
"21400","157.129343","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","710","88","48","47\302\265s","","QoS Data, SN=710, FN=0, Flags=.p.....TC"
"21404","157.130384","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","180","711","94","48","51\302\265s","","QoS Data, SN=711, FN=0, Flags=.p.....TC"
"21406","157.130906","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4004","88","112","47\302\265s","","QoS Data, SN=4004, FN=0, Flags=.p....F.C"
"21408","157.131019","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","180","4005","94","112","51\302\265s","","QoS Data, SN=4005, FN=0, Flags=.p....F.C"
"21420","157.134097","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","712","173","48","54\302\265s","","QoS Data, SN=712, FN=0, Flags=.p.....TC"
"21422","157.135810","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","4006","173","112","54\302\265s","","QoS Data, SN=4006, FN=0, Flags=.p....F.C"
"21443","157.189605","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","713","88","48","47\302\265s","","QoS Data, SN=713, FN=0, Flags=.p.....TC"
"21445","157.191291","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4007","88","112","47\302\265s","","QoS Data, SN=4007, FN=0, Flags=.p....F.C"
"21450","157.193695","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","243","714","157","48","54\302\265s","","QoS Data, SN=714, FN=0, Flags=.p.....TC"
"21452","157.195362","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","243","4008","157","112","54\302\265s","","QoS Data, SN=4008, FN=0, Flags=.p....F.C"
"21473","157.298619","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","715","88","48","47\302\265s","","QoS Data, SN=715, FN=0, Flags=.p.....TC"
"21475","157.300336","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4009","88","112","47\302\265s","","QoS Data, SN=4009, FN=0, Flags=.p....F.C"
"21480","157.304954","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","275","716","189","48","54\302\265s","","QoS Data, SN=716, FN=0, Flags=.p.....TC"
"21482","157.308173","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","275","4010","189","112","54\302\265s","","QoS Data, SN=4010, FN=0, Flags=.p....F.C"
"21501","157.318779","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","717","88","48","47\302\265s","","QoS Data, SN=717, FN=0, Flags=.p.....TC"
"21503","157.320438","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4011","88","112","47\302\265s","","QoS Data, SN=4011, FN=0, Flags=.p....F.C"
"21508","157.326399","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","339","718","253","48","58\302\265s","","QoS Data, SN=718, FN=0, Flags=.p.....TC"
"21510","157.328097","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","339","4012","253","112","58\302\265s","","QoS Data, SN=4012, FN=0, Flags=.p....F.C"
"21537","157.417004","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","719","88","48","47\302\265s","","QoS Data, SN=719, FN=0, Flags=.p.....TC"
"21539","157.418668","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4013","88","112","47\302\265s","","QoS Data, SN=4013, FN=0, Flags=.p....F.C"
"21544","157.422499","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","720","173","48","54\302\265s","","QoS Data, SN=720, FN=0, Flags=.p.....TC"
"21546","157.424207","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","4014","173","112","54\302\265s","","QoS Data, SN=4014, FN=0, Flags=.p....F.C"
"21601","157.590891","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","721","88","48","47\302\265s","","QoS Data, SN=721, FN=0, Flags=.p.....TC"
"21603","157.592622","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4019","88","112","47\302\265s","","QoS Data, SN=4019, FN=0, Flags=.p....F.C"
"21614","157.632122","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","275","722","189","48","54\302\265s","","QoS Data, SN=722, FN=0, Flags=.p.....TC"
"21616","157.633781","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","275","4020","189","112","54\302\265s","","QoS Data, SN=4020, FN=0, Flags=.p....F.C"
"21656","157.726130","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","723","88","48","47\302\265s","","QoS Data, SN=723, FN=0, Flags=.p.....TC"
"21658","157.727812","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4024","88","112","47\302\265s","","QoS Data, SN=4024, FN=0, Flags=.p....F.C"
"21663","157.741915","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","724","173","48","54\302\265s","","QoS Data, SN=724, FN=0, Flags=.p.....TC"
"21665","157.743598","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","4025","173","112","54\302\265s","","QoS Data, SN=4025, FN=0, Flags=.p....F.C"
"21683","157.754787","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","725","88","48","47\302\265s","","QoS Data, SN=725, FN=0, Flags=.p.....TC"
"21685","157.756418","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4026","88","112","47\302\265s","","QoS Data, SN=4026, FN=0, Flags=.p....F.C"
"21690","157.771143","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","579","726","493","48","72\302\265s","","QoS Data, SN=726, FN=0, Flags=.p.....TC"
"21692","157.772852","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","579","4027","493","112","72\302\265s","","QoS Data, SN=4027, FN=0, Flags=.p....F.C"
"21714","157.853467","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","727","88","48","47\302\265s","","QoS Data, SN=727, FN=0, Flags=.p.....TC"
"21716","157.855142","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4028","88","112","47\302\265s","","QoS Data, SN=4028, FN=0, Flags=.p....F.C"
"21721","157.859978","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","728","173","48","54\302\265s","","QoS Data, SN=728, FN=0, Flags=.p.....TC"
"21723","157.863150","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","4029","173","112","54\302\265s","","QoS Data, SN=4029, FN=0, Flags=.p....F.C"
"21742","157.878586","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","729","88","48","47\302\265s","","QoS Data, SN=729, FN=0, Flags=.p.....TC"
"21744","157.880254","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4030","88","112","47\302\265s","","QoS Data, SN=4030, FN=0, Flags=.p....F.C"
"21749","157.884965","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","730","205","48","54\302\265s","","QoS Data, SN=730, FN=0, Flags=.p.....TC"
"21751","157.886722","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","4031","205","112","54\302\265s","","QoS Data, SN=4031, FN=0, Flags=.p....F.C"
"21883","160.160261","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","731","88","48","47\302\265s","","QoS Data, SN=731, FN=0, Flags=.p.....TC"
"21885","160.160373","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","186","732","100","48","51\302\265s","","QoS Data, SN=732, FN=0, Flags=.p.....TC"
"21887","160.161971","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4035","88","112","47\302\265s","","QoS Data, SN=4035, FN=0, Flags=.p....F.C"
"21889","160.162084","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","186","4036","100","112","51\302\265s","","QoS Data, SN=4036, FN=0, Flags=.p....F.C"
"21895","160.165739","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","733","205","48","54\302\265s","","QoS Data, SN=733, FN=0, Flags=.p.....TC"
"21897","160.167444","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","4037","205","112","54\302\265s","","QoS Data, SN=4037, FN=0, Flags=.p....F.C"
"22028","162.313220","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","734","88","48","47\302\265s","","QoS Data, SN=734, FN=0, Flags=.p.....TC"
"22031","162.318376","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4040","88","112","47\302\265s","","QoS Data, SN=4040, FN=0, Flags=.p....F.C"
"22038","162.324041","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","735","205","48","54\302\265s","","QoS Data, SN=735, FN=0, Flags=.p.....TC"
"22041","162.328863","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","4041","205","112","54\302\265s","","QoS Data, SN=4041, FN=0, Flags=.p....F.C"
"22383","164.456145","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","736","88","48","47\302\265s","","QoS Data, SN=736, FN=0, Flags=.p.....TC"
"22389","164.457956","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4076","88","112","47\302\265s","","QoS Data, SN=4076, FN=0, Flags=.p....F.C"
"22397","164.462111","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","737","205","48","54\302\265s","","QoS Data, SN=737, FN=0, Flags=.p.....TC"
"22399","164.463815","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","4078","205","112","54\302\265s","","QoS Data, SN=4078, FN=0, Flags=.p....F.C"
"22660","166.503972","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","738","88","48","47\302\265s","","QoS Data, SN=738, FN=0, Flags=.p.....TC"
"22662","166.505694","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4","88","112","47\302\265s","","QoS Data, SN=4, FN=0, Flags=.p....F.C"
"22667","166.508944","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","739","205","48","54\302\265s","","QoS Data, SN=739, FN=0, Flags=.p.....TC"
"22669","166.510595","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","5","205","112","54\302\265s","","QoS Data, SN=5, FN=0, Flags=.p....F.C"
"22982","168.560123","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","754","88","48","47\302\265s","","QoS Data, SN=754, FN=0, Flags=.p.....TC"
"22985","168.562013","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","25","88","112","47\302\265s","","QoS Data, SN=25, FN=0, Flags=.p....F.C"
"22991","168.566336","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","755","205","48","54\302\265s","","QoS Data, SN=755, FN=0, Flags=.p.....TC"
"22993","168.568005","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","26","205","112","54\302\265s","","QoS Data, SN=26, FN=0, Flags=.p....F.C"
"23217","170.704146","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","756","88","48","47\302\265s","","QoS Data, SN=756, FN=0, Flags=.p.....TC"
"23219","170.705778","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","44","88","112","47\302\265s","","QoS Data, SN=44, FN=0, Flags=.p....F.C"
"23224","170.709777","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","757","205","48","54\302\265s","","QoS Data, SN=757, FN=0, Flags=.p.....TC"
"23226","170.711449","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","45","205","112","54\302\265s","","QoS Data, SN=45, FN=0, Flags=.p....F.C"
"23522","172.750157","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","758","88","48","47\302\265s","","QoS Data, SN=758, FN=0, Flags=.p.....TC"
"23524","172.751990","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","74","88","112","47\302\265s","","QoS Data, SN=74, FN=0, Flags=.p....F.C"
"23529","172.755320","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","759","205","48","56\302\265s","","QoS Data, SN=759, FN=0, Flags=.p.....TC"
"23533","172.755583","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","759","205","48","56\302\265s","","QoS Data, SN=759, FN=0, Flags=.p..R..TC"
"23535","172.757080","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","75","205","112","54\302\265s","","QoS Data, SN=75, FN=0, Flags=.p....F.C"
"24071","174.777621","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","803","88","48","47\302\265s","","QoS Data, SN=803, FN=0, Flags=.p.....TC"
"24073","174.779308","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","95","88","112","47\302\265s","","QoS Data, SN=95, FN=0, Flags=.p....F.C"
"24080","174.782436","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","804","205","48","54\302\265s","","QoS Data, SN=804, FN=0, Flags=.p.....TC"
"24082","174.784143","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","96","205","112","54\302\265s","","QoS Data, SN=96, FN=0, Flags=.p....F.C"
"24166","175.249129","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","152","88","48","47\302\265s","","QoS Data, SN=152, FN=0, Flags=.p.....TC"
"24168","175.250775","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","100","88","112","47\302\265s","","QoS Data, SN=100, FN=0, Flags=.p....F.C"
"24355","176.847171","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","813","88","48","47\302\265s","","QoS Data, SN=813, FN=0, Flags=.p.....TC"
"24357","176.848743","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","111","88","112","47\302\265s","","QoS Data, SN=111, FN=0, Flags=.p....F.C"
"24362","176.850066","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","814","205","48","54\302\265s","","QoS Data, SN=814, FN=0, Flags=.p.....TC"
"24364","176.851787","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","112","205","112","54\302\265s","","QoS Data, SN=112, FN=0, Flags=.p....F.C"
"24490","178.895464","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","815","88","48","47\302\265s","","QoS Data, SN=815, FN=0, Flags=.p.....TC"
"24492","178.895885","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","117","88","112","47\302\265s","","QoS Data, SN=117, FN=0, Flags=.p....F.C"
"24497","178.897773","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","816","205","48","54\302\265s","","QoS Data, SN=816, FN=0, Flags=.p.....TC"
"24499","178.898197","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","118","205","112","54\302\265s","","QoS Data, SN=118, FN=0, Flags=.p....F.C"
"24519","178.914465","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","817","88","48","47\302\265s","","QoS Data, SN=817, FN=0, Flags=.p.....TC"
"24521","178.914944","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","119","88","112","47\302\265s","","QoS Data, SN=119, FN=0, Flags=.p....F.C"
"24526","178.916958","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","818","173","48","54\302\265s","","QoS Data, SN=818, FN=0, Flags=.p.....TC"
"24528","178.917390","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","120","173","112","54\302\265s","","QoS Data, SN=120, FN=0, Flags=.p....F.C"
"24547","178.927951","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","819","88","48","47\302\265s","","QoS Data, SN=819, FN=0, Flags=.p.....TC"
"24549","178.928314","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","121","88","112","47\302\265s","","QoS Data, SN=121, FN=0, Flags=.p....F.C"
"24554","178.931124","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","820","173","48","54\302\265s","","QoS Data, SN=820, FN=0, Flags=.p.....TC"
"24556","178.931448","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","122","173","112","54\302\265s","","QoS Data, SN=122, FN=0, Flags=.p....F.C"
"24581","178.949851","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","170","821","88","48","35\302\265s","","QoS Data, SN=821, FN=0, Flags=.p.....TC"
