"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Duration","Starting Sequence Number","Info"
"15046","109.555898","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3536","802.11 Block Ack, Flags=........C"
"15071","109.747220","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3537","802.11 Block Ack, Flags=........C"
"15074","109.748820","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3538","802.11 Block Ack, Flags=........C"
"15080","109.758069","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3539","802.11 Block Ack, Flags=........C"
"15087","109.759669","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3540","802.11 Block Ack, Flags=........C"
"15095","109.769239","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3541","802.11 Block Ack, Flags=........C"
"15115","109.879594","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3542","802.11 Block Ack, Flags=........C"
"15122","109.885502","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3543","802.11 Block Ack, Flags=........C"
"15137","109.932191","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3544","802.11 Block Ack, Flags=........C"
"15146","109.983532","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3545","802.11 Block Ack, Flags=........C"
"15162","110.197986","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3546","802.11 Block Ack, Flags=........C"
"15175","110.407832","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3547","802.11 Block Ack, Flags=........C"
"15182","110.528043","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3548","802.11 Block Ack, Flags=........C"
"15219","110.624777","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3549","802.11 Block Ack, Flags=........C"
"15250","110.836380","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3550","802.11 Block Ack, Flags=........C"
"15263","111.028069","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3551","802.11 Block Ack, Flags=........C"
"15270","111.050914","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3552","802.11 Block Ack, Flags=........C"
"15293","111.468226","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3553","802.11 Block Ack, Flags=........C"
"15299","111.529833","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3554","802.11 Block Ack, Flags=........C"
"15334","111.929483","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3555","802.11 Block Ack, Flags=........C"
"15342","111.938705","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3556","802.11 Block Ack, Flags=........C"
"15371","112.283968","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3557","802.11 Block Ack, Flags=........C"
"15400","112.933537","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3558","802.11 Block Ack, Flags=........C"
"15432","113.561640","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3559","802.11 Block Ack, Flags=........C"
"15448","113.730370","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3560","802.11 Block Ack, Flags=........C"
"15458","113.781866","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3561","802.11 Block Ack, Flags=........C"
"15472","113.894506","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3562","802.11 Block Ack, Flags=........C"
"15475","113.900330","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3563","802.11 Block Ack, Flags=........C"
"15478","113.900570","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3564","802.11 Block Ack, Flags=........C"
"15489","113.917682","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3565","802.11 Block Ack, Flags=........C"
"15504","113.961968","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3566","802.11 Block Ack, Flags=........C"
"15517","113.976012","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3567","802.11 Block Ack, Flags=........C"
"15524","113.978557","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3568","802.11 Block Ack, Flags=........C"
"15539","113.988457","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3569","802.11 Block Ack, Flags=........C"
"15546","113.990978","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3570","802.11 Block Ack, Flags=........C"
"15559","114.042409","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3571","802.11 Block Ack, Flags=........C"
"15562","114.042614","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3572","802.11 Block Ack, Flags=........C"
"15574","114.073766","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3573","802.11 Block Ack, Flags=........C"
"15583","114.126667","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3574","802.11 Block Ack, Flags=........C"
"15586","114.136009","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3575","802.11 Block Ack, Flags=........C"
"15598","114.202989","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3576","802.11 Block Ack, Flags=........C"
"15601","114.223339","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3577","802.11 Block Ack, Flags=........C"
"15612","114.317514","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3578","802.11 Block Ack, Flags=........C"
"15614","114.317628","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3579","802.11 Block Ack, Flags=........C"
"15625","114.326617","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3580","802.11 Block Ack, Flags=........C"
"15635","114.415480","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3581","802.11 Block Ack, Flags=........C"
"15641","114.433119","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3582","802.11 Block Ack, Flags=........C"
"15670","114.539027","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3583","802.11 Block Ack, Flags=........C"
"15710","114.627183","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3584","802.11 Block Ack, Flags=........C"
"15720","114.750959","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3585","802.11 Block Ack, Flags=........C"
"15734","114.840104","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3586","802.11 Block Ack, Flags=........C"
"15744","114.964168","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3587","802.11 Block Ack, Flags=........C"
"15760","115.052932","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3588","802.11 Block Ack, Flags=........C"
"15770","115.176296","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3589","802.11 Block Ack, Flags=........C"
"15789","115.387832","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3590","802.11 Block Ack, Flags=........C"
"15799","115.465174","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3591","802.11 Block Ack, Flags=........C"
"15809","115.599608","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3592","802.11 Block Ack, Flags=........C"
"15835","116.011659","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3593","802.11 Block Ack, Flags=........C"
"15849","116.025163","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3594","802.11 Block Ack, Flags=........C"
"15856","116.030251","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3595","802.11 Block Ack, Flags=........C"
"15870","116.168543","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3596","802.11 Block Ack, Flags=........C"
"15886","116.276258","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3597","802.11 Block Ack, Flags=........C"
"15921","116.828585","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3598","802.11 Block Ack, Flags=........C"
"15925","116.835352","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3599","802.11 Block Ack, Flags=........C"
"15927","116.835462","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3600","802.11 Block Ack, Flags=........C"
"15944","116.845741","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3601","802.11 Block Ack, Flags=........C"
"15947","116.845908","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3602","802.11 Block Ack, Flags=........C"
"15958","117.002626","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3604","802.11 Block Ack, Flags=........C"
"15961","117.004014","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3605","802.11 Block Ack, Flags=........C"
"15974","117.048412","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3606","802.11 Block Ack, Flags=........C"
"16040","117.892765","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3607","802.11 Block Ack, Flags=........C"
"16055","117.991815","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3608","802.11 Block Ack, Flags=........C"
"16058","117.991987","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3609","802.11 Block Ack, Flags=........C"
"16072","118.003595","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3611","802.11 Block Ack, Flags=........C"
"16103","118.075646","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3613","802.11 Block Ack, Flags=........C"
"16105","118.075957","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3613","802.11 Block Ack, Flags=........C"
"16112","118.079104","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3614","802.11 Block Ack, Flags=........C"
"16133","118.196633","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3615","802.11 Block Ack, Flags=........C"
"16135","118.196747","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3616","802.11 Block Ack, Flags=........C"
"16142","118.205970","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3617","802.11 Block Ack, Flags=........C"
"16177","118.441587","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3618","802.11 Block Ack, Flags=........C"
"16187","118.508046","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3619","802.11 Block Ack, Flags=........C"
"16190","118.513753","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3620","802.11 Block Ack, Flags=........C"
"16264","120.223413","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3621","802.11 Block Ack, Flags=........C"
"16271","120.228792","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3622","802.11 Block Ack, Flags=........C"
"16293","120.243827","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3623","802.11 Block Ack, Flags=........C"
"16300","120.247808","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3624","802.11 Block Ack, Flags=........C"
"16321","120.259206","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3625","802.11 Block Ack, Flags=........C"
"16327","120.262263","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3626","802.11 Block Ack, Flags=........C"
"16354","120.289717","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3627","802.11 Block Ack, Flags=........C"
"16362","120.436982","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3630","802.11 Block Ack, Flags=........C"
"16397","121.036619","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3631","802.11 Block Ack, Flags=........C"
"16416","121.103571","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3632","802.11 Block Ack, Flags=........C"
"16457","121.659548","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3633","802.11 Block Ack, Flags=........C"
"16507","123.063762","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3634","802.11 Block Ack, Flags=........C"
"16530","123.360556","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3635","802.11 Block Ack, Flags=........C"
"16533","123.360771","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3636","802.11 Block Ack, Flags=........C"
"16538","123.399846","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3637","802.11 Block Ack, Flags=........C"
"16550","123.436694","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3638","802.11 Block Ack, Flags=........C"
"16563","123.610695","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3639","802.11 Block Ack, Flags=........C"
"16575","123.824961","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3640","802.11 Block Ack, Flags=........C"
"16587","124.034129","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3641","802.11 Block Ack, Flags=........C"
"16601","124.246953","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3642","802.11 Block Ack, Flags=........C"
"16614","124.458424","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3643","802.11 Block Ack, Flags=........C"
"16627","124.687713","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3645","802.11 Block Ack, Flags=........C"
"16630","124.687928","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3646","802.11 Block Ack, Flags=........C"
"16657","124.918451","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3648","802.11 Block Ack, Flags=........C"
"16663","124.959671","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3649","802.11 Block Ack, Flags=........C"
"16670","124.964913","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3650","802.11 Block Ack, Flags=........C"
"16677","124.970168","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3651","802.11 Block Ack, Flags=........C"
"16688","125.078287","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3652","802.11 Block Ack, Flags=........C"
"16699","125.186078","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3653","802.11 Block Ack, Flags=........C"
"16714","125.273743","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3654","802.11 Block Ack, Flags=........C"
"16717","125.273951","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3655","802.11 Block Ack, Flags=........C"
"16720","125.274158","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3656","802.11 Block Ack, Flags=........C"
"16767","125.400322","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3657","802.11 Block Ack, Flags=........C"
"16792","125.610510","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3658","802.11 Block Ack, Flags=........C"
"16807","125.821958","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3659","802.11 Block Ack, Flags=........C"
"16817","125.887197","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3660","802.11 Block Ack, Flags=........C"
"16831","126.031828","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3661","802.11 Block Ack, Flags=........C"
"16845","126.138803","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3662","802.11 Block Ack, Flags=........C"
"16851","126.198931","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3663","802.11 Block Ack, Flags=........C"
"16854","126.199884","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3664","802.11 Block Ack, Flags=........C"
"16857","126.200088","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3665","802.11 Block Ack, Flags=........C"
"16859","126.200234","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3667","802.11 Block Ack, Flags=........C"
"16875","126.242647","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3668","802.11 Block Ack, Flags=........C"
"16881","126.303514","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3669","802.11 Block Ack, Flags=........C"
"16892","126.328969","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3670","802.11 Block Ack, Flags=........C"
"16918","126.664694","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3671","802.11 Block Ack, Flags=........C"
"16927","126.732372","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3672","802.11 Block Ack, Flags=........C"
"16930","126.737326","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3673","802.11 Block Ack, Flags=........C"
"16933","126.737532","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3674","802.11 Block Ack, Flags=........C"
"16949","126.768832","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3675","802.11 Block Ack, Flags=........C"
"16959","126.776458","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3676","802.11 Block Ack, Flags=........C"
"16982","127.133786","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3677","802.11 Block Ack, Flags=........C"
"17014","127.437458","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3678","802.11 Block Ack, Flags=........C"
"17025","127.475764","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3679","802.11 Block Ack, Flags=........C"
"17043","127.493497","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3680","802.11 Block Ack, Flags=........C"
"17060","127.497906","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3681","802.11 Block Ack, Flags=........C"
"17063","127.499336","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3682","802.11 Block Ack, Flags=........C"
"17071","127.523793","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3683","802.11 Block Ack, Flags=........C"
"17106","127.551665","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3685","802.11 Block Ack, Flags=........C"
"17126","127.554023","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3686","802.11 Block Ack, Flags=........C"
"17146","127.558584","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3688","802.11 Block Ack, Flags=........C"
"17170","127.624613","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3689","802.11 Block Ack, Flags=........C"
"17184","127.635157","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3690","802.11 Block Ack, Flags=........C"
"17198","127.639375","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3691","802.11 Block Ack, Flags=........C"
"17206","127.641642","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3692","802.11 Block Ack, Flags=........C"
"17223","127.646491","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3693","802.11 Block Ack, Flags=........C"
"17245","127.710654","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3694","802.11 Block Ack, Flags=........C"
"17252","127.720654","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3695","802.11 Block Ack, Flags=........C"
"17278","127.850618","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","3696","802.11 Block Ack, Flags=........C"
"17285","127.857322","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3697","802.11 Block Ack, Flags=........C"
"17306","127.870304","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3698","802.11 Block Ack, Flags=........C"
"17313","127.877766","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3699","802.11 Block Ack, Flags=........C"
"17349","128.203086","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3700","802.11 Block Ack, Flags=........C"
"17369","128.313367","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3701","802.11 Block Ack, Flags=........C"
"17376","128.317155","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3702","802.11 Block Ack, Flags=........C"
"17410","128.681543","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3703","802.11 Block Ack, Flags=........C"
"17422","128.722208","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3704","802.11 Block Ack, Flags=........C"
"17430","128.759691","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3705","802.11 Block Ack, Flags=........C"
"17455","128.891588","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3706","802.11 Block Ack, Flags=........C"
"17472","128.947426","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3707","802.11 Block Ack, Flags=........C"
"17479","128.956965","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3708","802.11 Block Ack, Flags=........C"
"17500","128.980097","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3709","802.11 Block Ack, Flags=........C"
"17507","128.989414","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3710","802.11 Block Ack, Flags=........C"
"17527","129.102830","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3711","802.11 Block Ack, Flags=........C"
"17545","129.156146","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3712","802.11 Block Ack, Flags=........C"
"17552","129.162327","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3713","802.11 Block Ack, Flags=........C"
"17573","129.173266","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3714","802.11 Block Ack, Flags=........C"
"17580","129.177046","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3715","802.11 Block Ack, Flags=........C"
"17597","129.314953","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3716","802.11 Block Ack, Flags=........C"
"17613","129.532450","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3717","802.11 Block Ack, Flags=........C"
"17626","129.747196","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3718","802.11 Block Ack, Flags=........C"
"17643","129.960768","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3719","802.11 Block Ack, Flags=........C"
"17647","130.043840","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3720","802.11 Block Ack, Flags=........C"
"17668","130.379385","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3721","802.11 Block Ack, Flags=........C"
"17697","130.719164","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","3722","802.11 Block Ack, Flags=........C"
