"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Duration","Starting Sequence Number","Info"
"13507","98.157397","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","67","88","48","47\302\265s","","QoS Data, SN=67, FN=0, Flags=.p.....TC"
"13509","98.157720","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1305","88","112","47\302\265s","","QoS Data, SN=1305, FN=0, Flags=.p....F.C"
"13516","98.206687","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","216","68","130","48","51\302\265s","","QoS Data, SN=68, FN=0, Flags=.p.....TC"
"13518","98.207158","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","216","1306","130","112","51\302\265s","","QoS Data, SN=1306, FN=0, Flags=.p....F.C"
"13531","98.215987","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","180","69","94","48","51\302\265s","","QoS Data, SN=69, FN=0, Flags=.p.....TC"
"13533","98.216478","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","180","1307","94","112","51\302\265s","","QoS Data, SN=1307, FN=0, Flags=.p....F.C"
"13545","98.219672","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","70","173","48","54\302\265s","","QoS Data, SN=70, FN=0, Flags=.p.....TC"
"13547","98.220024","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1308","173","112","54\302\265s","","QoS Data, SN=1308, FN=0, Flags=.p....F.C"
"13565","98.223644","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","71","88","48","47\302\265s","","QoS Data, SN=71, FN=0, Flags=.p.....TC"
"13567","98.226104","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1309","88","112","47\302\265s","","QoS Data, SN=1309, FN=0, Flags=.p....F.C"
"13579","98.229731","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","72","88","48","47\302\265s","","QoS Data, SN=72, FN=0, Flags=.p.....TC"
"13581","98.229880","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1310","88","112","47\302\265s","","QoS Data, SN=1310, FN=0, Flags=.p....F.C"
"13582","98.230689","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1310","88","112","47\302\265s","","QoS Data, SN=1310, FN=0, Flags=.p..R.F.C"
"13587","98.287124","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","275","73","189","48","54\302\265s","","QoS Data, SN=73, FN=0, Flags=.p.....TC"
"13589","98.287477","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","1311","189","112","54\302\265s","","QoS Data, SN=1311, FN=0, Flags=.p....F.C"
"13609","98.301652","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","74","88","48","47\302\265s","","QoS Data, SN=74, FN=0, Flags=.p.....TC"
"13611","98.302003","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1312","88","112","47\302\265s","","QoS Data, SN=1312, FN=0, Flags=.p....F.C"
"13622","98.428185","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","75","173","48","54\302\265s","","QoS Data, SN=75, FN=0, Flags=.p.....TC"
"13625","98.428394","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","75","173","48","54\302\265s","","QoS Data, SN=75, FN=0, Flags=.p..R..TC"
"13628","98.428757","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","75","173","48","62\302\265s","","QoS Data, SN=75, FN=0, Flags=.p..R..TC"
"13630","98.430873","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1313","173","112","54\302\265s","","QoS Data, SN=1313, FN=0, Flags=.p....F.C"
"13652","98.442456","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","76","88","48","47\302\265s","","QoS Data, SN=76, FN=0, Flags=.p.....TC"
"13654","98.442855","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1314","88","112","47\302\265s","","QoS Data, SN=1314, FN=0, Flags=.p....F.C"
"13659","98.450636","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","77","173","48","54\302\265s","","QoS Data, SN=77, FN=0, Flags=.p.....TC"
"13661","98.451105","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1315","173","112","54\302\265s","","QoS Data, SN=1315, FN=0, Flags=.p....F.C"
"13680","98.463277","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","78","88","48","47\302\265s","","QoS Data, SN=78, FN=0, Flags=.p.....TC"
"13682","98.463798","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1316","88","112","47\302\265s","","QoS Data, SN=1316, FN=0, Flags=.p....F.C"
"13693","98.661189","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","79","173","48","54\302\265s","","QoS Data, SN=79, FN=0, Flags=.p.....TC"
"13695","98.661616","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1317","173","112","54\302\265s","","QoS Data, SN=1317, FN=0, Flags=.p....F.C"
"13714","98.673290","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","80","88","48","47\302\265s","","QoS Data, SN=80, FN=0, Flags=.p.....TC"
"13717","98.673532","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","80","88","48","47\302\265s","","QoS Data, SN=80, FN=0, Flags=.p..R..TC"
"13720","98.673769","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","80","88","48","54\302\265s","","QoS Data, SN=80, FN=0, Flags=.p..R..TC"
"13722","98.674380","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1318","88","112","47\302\265s","","QoS Data, SN=1318, FN=0, Flags=.p....F.C"
"13742","99.017889","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","1598","81","1516","48","114\302\265s","","QoS Data, SN=81, FN=0, Flags=.p.....TC"
"13743","99.017945","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","271","82","185","48","11\302\265s","","QoS Data, SN=82, FN=0, Flags=.p.....TC"
"13750","99.048434","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","1602","83","1516","48","126\302\265s","","QoS Data, SN=83, FN=0, Flags=.p.....TC"
"13755","99.124326","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1602","1319","1516","112","126\302\265s","","QoS Data, SN=1319, FN=0, Flags=.p....F.C"
"13757","99.124440","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","267","1320","185","112","42\302\265s","","QoS Data, SN=1320, FN=0, Flags=.p....F.C"
"13758","99.124495","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1602","1321","1516","112","87\302\265s","","QoS Data, SN=1321, FN=0, Flags=.p....F.C"
"13782","99.165468","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","84","88","48","47\302\265s","","QoS Data, SN=84, FN=0, Flags=.p.....TC"
"13784","99.165813","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1322","88","112","47\302\265s","","QoS Data, SN=1322, FN=0, Flags=.p....F.C"
"13792","99.288232","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","547","85","461","48","69\302\265s","","QoS Data, SN=85, FN=0, Flags=.p.....TC"
"13794","99.288685","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","1323","461","112","69\302\265s","","QoS Data, SN=1323, FN=0, Flags=.p....F.C"
"13820","99.326169","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","86","88","48","47\302\265s","","QoS Data, SN=86, FN=0, Flags=.p.....TC"
"13824","99.332875","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1324","88","112","47\302\265s","","QoS Data, SN=1324, FN=0, Flags=.p....F.C"
"13829","99.333223","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","275","87","189","48","54\302\265s","","QoS Data, SN=87, FN=0, Flags=.p.....TC"
"13831","99.333757","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","1325","189","112","54\302\265s","","QoS Data, SN=1325, FN=0, Flags=.p....F.C"
"13851","99.353273","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","88","88","48","47\302\265s","","QoS Data, SN=88, FN=0, Flags=.p.....TC"
"13853","99.353722","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1326","88","112","47\302\265s","","QoS Data, SN=1326, FN=0, Flags=.p....F.C"
"13861","99.453557","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","89","173","48","54\302\265s","","QoS Data, SN=89, FN=0, Flags=.p.....TC"
"13863","99.454824","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1327","173","112","54\302\265s","","QoS Data, SN=1327, FN=0, Flags=.p....F.C"
"13882","99.467132","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","90","88","48","47\302\265s","","QoS Data, SN=90, FN=0, Flags=.p.....TC"
"13884","99.467581","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1328","88","112","47\302\265s","","QoS Data, SN=1328, FN=0, Flags=.p....F.C"
"13889","99.473150","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","91","173","48","54\302\265s","","QoS Data, SN=91, FN=0, Flags=.p.....TC"
"13891","99.473572","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1329","173","112","54\302\265s","","QoS Data, SN=1329, FN=0, Flags=.p....F.C"
"13910","99.485048","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","92","88","48","47\302\265s","","QoS Data, SN=92, FN=0, Flags=.p.....TC"
"13912","99.485438","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1330","88","112","47\302\265s","","QoS Data, SN=1330, FN=0, Flags=.p....F.C"
"14048","101.503593","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","96","173","48","54\302\265s","","QoS Data, SN=96, FN=0, Flags=.p.....TC"
"14055","101.582970","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1331","173","112","54\302\265s","","QoS Data, SN=1331, FN=0, Flags=.p....F.C"
"14076","101.595073","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","97","88","48","47\302\265s","","QoS Data, SN=97, FN=0, Flags=.p.....TC"
"14078","101.597414","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1332","88","112","47\302\265s","","QoS Data, SN=1332, FN=0, Flags=.p....F.C"
"14328","103.609824","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","127","173","48","54\302\265s","","QoS Data, SN=127, FN=0, Flags=.p.....TC"
"14333","103.629652","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1333","173","112","54\302\265s","","QoS Data, SN=1333, FN=0, Flags=.p....F.C"
"14353","103.640514","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","128","88","48","47\302\265s","","QoS Data, SN=128, FN=0, Flags=.p.....TC"
"14355","103.640866","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1334","88","112","47\302\265s","","QoS Data, SN=1334, FN=0, Flags=.p....F.C"
"14654","105.659452","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","157","173","48","56\302\265s","","QoS Data, SN=157, FN=0, Flags=.p.....TC"
"14659","105.677837","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1335","173","112","54\302\265s","","QoS Data, SN=1335, FN=0, Flags=.p....F.C"
"14683","105.690982","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","158","88","48","48\302\265s","","QoS Data, SN=158, FN=0, Flags=.p.....TC"
"14685","105.691453","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1336","88","112","47\302\265s","","QoS Data, SN=1336, FN=0, Flags=.p....F.C"
"14898","107.710827","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","175","173","48","54\302\265s","","QoS Data, SN=175, FN=0, Flags=.p.....TC"
"14915","107.828937","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1337","173","112","54\302\265s","","QoS Data, SN=1337, FN=0, Flags=.p....F.C"
"14936","107.841253","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","177","88","48","47\302\265s","","QoS Data, SN=177, FN=0, Flags=.p.....TC"
"14938","107.841769","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1338","88","112","47\302\265s","","QoS Data, SN=1338, FN=0, Flags=.p....F.C"
"15101","109.854783","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","192","173","48","54\302\265s","","QoS Data, SN=192, FN=0, Flags=.p.....TC"
"15106","109.874148","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1339","173","112","54\302\265s","","QoS Data, SN=1339, FN=0, Flags=.p....F.C"
"15126","109.886451","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","193","88","48","47\302\265s","","QoS Data, SN=193, FN=0, Flags=.p.....TC"
"15318","111.904602","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","205","173","48","54\302\265s","","QoS Data, SN=205, FN=0, Flags=.p.....TC"
"15325","111.925313","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1341","173","112","54\302\265s","","QoS Data, SN=1341, FN=0, Flags=.p....F.C"
"15346","111.939560","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","206","88","48","47\302\265s","","QoS Data, SN=206, FN=0, Flags=.p.....TC"
"15348","111.939917","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1342","88","112","47\302\265s","","QoS Data, SN=1342, FN=0, Flags=.p....F.C"
"15501","113.951963","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","219","173","48","54\302\265s","","QoS Data, SN=219, FN=0, Flags=.p.....TC"
"15509","113.972456","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1343","173","112","54\302\265s","","QoS Data, SN=1343, FN=0, Flags=.p....F.C"
"15528","113.979604","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","220","88","48","47\302\265s","","QoS Data, SN=220, FN=0, Flags=.p.....TC"
"15530","113.980032","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1344","88","112","47\302\265s","","QoS Data, SN=1344, FN=0, Flags=.p....F.C"
"15828","115.995259","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","242","173","48","54\302\265s","","QoS Data, SN=242, FN=0, Flags=.p.....TC"
"15840","116.020472","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1348","173","112","54\302\265s","","QoS Data, SN=1348, FN=0, Flags=.p....F.C"
"15860","116.031003","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","244","88","48","47\302\265s","","QoS Data, SN=244, FN=0, Flags=.p.....TC"
"15862","116.031396","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1349","88","112","47\302\265s","","QoS Data, SN=1349, FN=0, Flags=.p....F.C"
"16089","118.045140","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","263","173","48","54\302\265s","","QoS Data, SN=263, FN=0, Flags=.p.....TC"
"16094","118.068511","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1350","173","112","54\302\265s","","QoS Data, SN=1350, FN=0, Flags=.p....F.C"
"16116","118.079896","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","264","88","48","47\302\265s","","QoS Data, SN=264, FN=0, Flags=.p.....TC"
"16119","118.080820","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1351","88","112","47\302\265s","","QoS Data, SN=1351, FN=0, Flags=.p....F.C"
"16245","120.099856","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","270","173","48","54\302\265s","","QoS Data, SN=270, FN=0, Flags=.p.....TC"
"16255","120.217945","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1352","173","112","54\302\265s","","QoS Data, SN=1352, FN=0, Flags=.p....F.C"
"16275","120.229836","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","271","88","48","47\302\265s","","QoS Data, SN=271, FN=0, Flags=.p.....TC"
"16277","120.229992","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1353","88","112","47\302\265s","","QoS Data, SN=1353, FN=0, Flags=.p....F.C"
"16283","120.239910","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","272","173","48","54\302\265s","","QoS Data, SN=272, FN=0, Flags=.p.....TC"
"16285","120.241043","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1354","173","112","54\302\265s","","QoS Data, SN=1354, FN=0, Flags=.p....F.C"
"16304","120.248846","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","273","88","48","47\302\265s","","QoS Data, SN=273, FN=0, Flags=.p.....TC"
"16306","120.249001","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1355","88","112","47\302\265s","","QoS Data, SN=1355, FN=0, Flags=.p....F.C"
"16311","120.255718","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","274","173","48","54\302\265s","","QoS Data, SN=274, FN=0, Flags=.p.....TC"
"16313","120.256104","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","1356","173","112","54\302\265s","","QoS Data, SN=1356, FN=0, Flags=.p....F.C"
"16331","120.263006","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","275","88","48","47\302\265s","","QoS Data, SN=275, FN=0, Flags=.p.....TC"
"16333","120.263366","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1357","88","112","47\302\265s","","QoS Data, SN=1357, FN=0, Flags=.p....F.C"
"16338","120.285897","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","243","276","157","48","54\302\265s","","QoS Data, SN=276, FN=0, Flags=.p.....TC"
"16341","120.286392","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","243","1358","157","112","54\302\265s","","QoS Data, SN=1358, FN=0, Flags=.p....F.C"
"16344","120.286600","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","1359","88","112","47\302\265s","","QoS Data, SN=1359, FN=0, Flags=.p....F.C"
"16724","125.274775","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","162","1914","76","48","47\302\265s","","QoS Data, SN=1914, FN=0, Flags=.p.....TC"
"16727","125.274990","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","162","1914","76","48","47\302\265s","","QoS Data, SN=1914, FN=0, Flags=.p..R..TC"
"16730","125.275237","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","162","1914","76","48","52\302\265s","","QoS Data, SN=1914, FN=0, Flags=.p..R..TC"
"16734","125.275878","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","162","1915","76","48","47\302\265s","","QoS Data, SN=1915, FN=0, Flags=.p.....TC"
"16735","125.275981","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","1360","76","112","47\302\265s","","QoS Data, SN=1360, FN=0, Flags=.p....F.C"
"16740","125.276341","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","162","1915","76","48","47\302\265s","","QoS Data, SN=1915, FN=0, Flags=.p..R..TC"
"16743","125.276589","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","162","1915","76","48","52\302\265s","","QoS Data, SN=1915, FN=0, Flags=.p..R..TC"
"16745","125.277100","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","1361","76","112","47\302\265s","","QoS Data, SN=1361, FN=0, Flags=.p....F.C"
"16913","126.655389","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","33:33:00:00:00:01","802.11","156","311","74","48","35\302\265s","","QoS Data, SN=311, FN=0, Flags=.p.....TC"
