frame.number,frame.time_relative,tcp.seq
74,19.664017000,
75,19.686794000,
80,20.921711000,0
82,20.958696000,1
84,21.132373000,1
85,21.165398000,1
87,21.166953000,91
88,21.166959000,1519
90,21.171935000,1529
92,21.181870000,1650
96,21.301434000,1659
98,21.352293000,1659
99,21.352765000,1659
101,21.357241000,1665
104,21.459665000,1750
105,21.822740000,1750
107,21.845711000,1750
111,22.231213000,1819
112,22.246135000,1819
115,22.266532000,1920
116,22.392017000,1920
117,22.414663000,1920
122,23.040050000,2085
123,23.041215000,2085
127,23.383944000,2170
128,23.386484000,2170
129,23.475651000,2170
132,23.960452000,2271
133,23.960731000,2271
136,23.991199000,2356
137,24.033810000,2356
146,26.034668000,2761
147,26.118351000,2761
150,26.244106000,2846
151,26.252475000,2846
153,26.740875000,2846
156,28.287062000,2963
157,28.354484000,2963
161,30.483387000,3080
162,30.582688000,3080
166,32.720466000,3197
167,32.730955000,3197
173,34.753511000,3314
174,34.761354000,3314
183,37.969093000,3431
184,37.988777000,3431
189,40.043305000,3548
190,40.050859000,3548
196,42.068630000,3665
197,42.082104000,3665
229,44.205911000,3782
230,44.244594000,3782
240,46.273807000,3899
241,46.279831000,3899
249,48.414664000,4016
250,48.426917000,4016
253,48.554607000,4133
254,48.605352000,4133
257,48.747261000,4218
258,48.778836000,4218
265,48.881075000,4303
266,48.917347000,4303
274,53.868917000,4303
276,53.869436000,4372
277,53.869441000,4373
287,58.980761000,
295,60.125879000,0
299,60.261883000,1
300,60.279603000,1
302,60.282782000,91
303,60.282788000,1519
309,60.873204000,91
312,61.460246000,91
314,61.480182000,1529
317,61.550667000,1658
319,61.705381000,1658
320,61.735616000,1658
322,62.372413000,1664
325,62.464854000,1749
326,62.487895000,1749
329,62.717329000,1818
330,62.743544000,1818
337,63.089742000,1919
338,63.092369000,1919
341,63.434798000,2084
342,63.439845000,2084
348,64.258544000,2169
349,64.278234000,2169
350,64.337440000,2169
354,64.817050000,2270
355,64.832677000,2270
358,65.089624000,2355
360,65.131715000,2355
363,65.284259000,2760
364,65.304163000,2760
367,65.349967000,2845
368,65.359236000,2845
384,68.525289000,2962
385,68.550317000,2962
389,70.643784000,3079
390,70.657891000,3079
397,73.141968000,3196
398,73.162226000,3196
404,75.263142000,3313
405,75.272481000,3313
412,77.382421000,3430
413,77.392443000,3430
421,79.442379000,3547
422,79.444206000,3547
432,81.463526000,3664
433,81.473791000,3664
443,83.561241000,3781
444,83.568309000,3781
453,85.637672000,3898
454,85.644416000,3898
458,87.663171000,4015
459,87.671018000,4015
462,87.779251000,4132
463,87.786204000,4132
466,87.847447000,4217
467,87.847701000,4217
471,87.929031000,4302
472,88.468032000,4302
484,93.115042000,4302
486,93.136954000,4371
487,93.136959000,4372
547,99.334929000,
550,100.756460000,0
552,100.757384000,0
554,100.763736000,1
556,100.878373000,1
565,101.164103000,1
567,101.166366000,91
568,101.166370000,1519
570,101.169596000,1529
573,101.342681000,1657
575,101.361852000,1657
576,101.362187000,1657
578,101.366820000,1663
581,101.464353000,1748
582,101.478062000,1748
589,102.012475000,1817
590,102.060021000,1817
592,102.068639000,1817
596,102.368748000,1918
597,102.403475000,1918
606,103.244128000,2083
607,103.325364000,2083
608,103.325370000,2083
633,104.049958000,2168
635,104.097221000,2168
636,104.118063000,2168
639,104.270307000,2269
640,104.286113000,2269
643,104.371671000,2354
644,104.381816000,2354
648,104.555912000,2759
649,104.565851000,2759
652,104.580237000,2844
653,104.613345000,2844
669,106.634894000,2961
670,106.679642000,2961
677,108.851180000,3078
678,108.868786000,3078
687,110.969561000,3195
688,110.976221000,3195
692,111.527666000,3195
699,113.089063000,3312
700,113.357400000,3312
709,115.455345000,3429
710,115.468725000,3429
718,117.507397000,3546
719,117.515301000,3546
726,120.081059000,3663
727,120.091319000,3663
731,122.184246000,3780
732,122.201659000,3780
736,124.263711000,3897
737,124.264313000,3897
744,126.333992000,4014
745,126.361250000,4014
748,126.375213000,4131
750,126.904639000,4131
753,126.981635000,4216
754,126.984313000,4216
758,127.064860000,4301
759,127.107789000,4301
778,132.423982000,4301
780,132.437692000,4370
781,132.437694000,4371
802,138.006509000,
808,138.553420000,
814,139.232302000,0
816,139.235753000,1
818,139.541180000,1
819,139.765494000,1
821,139.766188000,91
822,139.766191000,1519
824,139.769764000,1529
827,139.927426000,1658
829,139.935493000,1658
830,139.935871000,1658
832,139.965274000,1664
835,140.048577000,1749
836,140.076881000,1749
839,140.266600000,1818
840,140.270149000,1818
843,140.287088000,1919
846,140.705130000,1919
848,140.705965000,1919
851,140.866073000,2084
852,140.887318000,2084
858,141.272799000,2169
859,141.275053000,2169
861,141.340486000,2169
864,141.928724000,2270
865,141.960473000,2270
868,142.084948000,2270
870,142.134431000,2355
871,142.134435000,2355
875,143.074546000,2760
876,143.078682000,2760
880,143.202539000,2845
881,143.224632000,2845
885,145.340117000,2962
886,145.340619000,2962
890,147.480531000,3079
891,147.553918000,3079
