"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Differentiated Services Codepoint","Info"
"1824699","314.648639","0.043053000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3044","","","802.11 Block Ack, Flags=........C"
"1824909","314.685425","0.036786000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3045","","","802.11 Block Ack, Flags=........C"
"1824923","314.692007","0.006582000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3046","","","802.11 Block Ack, Flags=........C"
"1824938","314.694703","0.002696000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3047","","","802.11 Block Ack, Flags=........C"
"1825188","314.744532","0.049829000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3048","","","802.11 Block Ack, Flags=........C"
"1825361","314.785925","0.041393000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3050","","","802.11 Block Ack, Flags=........C"
"1825922","314.923519","0.137594000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3052","","","802.11 Block Ack, Flags=........C"
"1825939","314.936081","0.012562000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3053","","","802.11 Block Ack, Flags=........C"
"1826015","314.947944","0.011863000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3054","","","802.11 Block Ack, Flags=........C"
"1826557","315.054642","0.106698000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3056","","","802.11 Block Ack, Flags=........C"
"1827302","315.252146","0.197504000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3058","","","802.11 Block Ack, Flags=........C"
"1827761","315.373476","0.121330000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3059","","","802.11 Block Ack, Flags=........C"
"1827968","315.414153","0.040677000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3060","","","802.11 Block Ack, Flags=........C"
"1828171","315.447109","0.032956000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3064","","","802.11 Block Ack, Flags=........C"
"1828229","315.456459","0.009350000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3065","","","802.11 Block Ack, Flags=........C"
"1828768","315.589150","0.132691000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3068","","","802.11 Block Ack, Flags=........C"
"1829049","315.639540","0.050390000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3070","","","802.11 Block Ack, Flags=........C"
"1836238","317.746466","2.106926000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3072","","","802.11 Block Ack, Flags=........C"
"1844041","319.792594","2.046128000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3073","","","802.11 Block Ack, Flags=........C"
"1844087","319.798086","0.005492000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3074","","","802.11 Block Ack, Flags=........C"
"1844088","319.798142","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3075","","","802.11 Block Ack, Flags=........C"
"1851102","322.036895","2.238753000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3076","","","802.11 Block Ack, Flags=........C"
"1851168","322.044128","0.007233000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3077","","","802.11 Block Ack, Flags=........C"
"1852254","322.425732","0.381604000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3079","","","802.11 Block Ack, Flags=........C"
"1859807","324.235958","1.810226000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3080","","","802.11 Block Ack, Flags=........C"
"1859809","324.236151","0.000193000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3084","","","802.11 Block Ack, Flags=........C"
"1859813","324.236427","0.000276000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3085","","","802.11 Block Ack, Flags=........C"
"1859814","324.236528","0.000101000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3086","","","802.11 Block Ack, Flags=........C"
"1860087","324.273862","0.037334000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3087","","","802.11 Block Ack, Flags=........C"
"1864475","325.191662","0.917800000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3088","","","802.11 Block Ack, Flags=........C"
"1864736","325.216313","0.024651000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3089","","","802.11 Block Ack, Flags=........C"
"1864954","325.266231","0.049918000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3090","","","802.11 Block Ack, Flags=........C"
"1864955","325.266287","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3094","","","802.11 Block Ack, Flags=........C"
"1865139","325.294937","0.028650000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3095","","","802.11 Block Ack, Flags=........C"
"1869476","326.270246","0.975309000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3096","","","802.11 Block Ack, Flags=........C"
"1869497","326.271559","0.001313000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3097","","","802.11 Block Ack, Flags=........C"
"1869632","326.309926","0.038367000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3098","","","802.11 Block Ack, Flags=........C"
"1869661","326.314540","0.004614000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3099","","","802.11 Block Ack, Flags=........C"
"1869867","326.351096","0.036556000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3100","","","802.11 Block Ack, Flags=........C"
"1869868","326.351240","0.000144000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3101","","","802.11 Block Ack, Flags=........C"
"1870114","326.391277","0.040037000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3102","","","802.11 Block Ack, Flags=........C"
"1870115","326.391343","0.000066000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3103","","","802.11 Block Ack, Flags=........C"
"1882395","330.543799","4.152456000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3104","","","802.11 Block Ack, Flags=........C"
"1885162","331.498862","0.955063000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3107","","","802.11 Block Ack, Flags=........C"
"1885163","331.498957","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3107","","","802.11 Block Ack, Flags=........C"
"1886355","331.848094","0.349137000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3109","","","802.11 Block Ack, Flags=........C"
"1886419","331.857522","0.009428000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3110","","","802.11 Block Ack, Flags=........C"
"1886535","331.885918","0.028396000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3111","","","802.11 Block Ack, Flags=........C"
"1886644","331.934316","0.048398000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3112","","","802.11 Block Ack, Flags=........C"
"1886846","332.002999","0.068683000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3114","","","802.11 Block Ack, Flags=........C"
"1886963","332.042053","0.039054000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3116","","","802.11 Block Ack, Flags=........C"
"1887826","332.271100","0.229047000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3117","","","802.11 Block Ack, Flags=........C"
"1887885","332.293344","0.022244000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3118","","","802.11 Block Ack, Flags=........C"
"1891397","333.480613","1.187269000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3119","","","802.11 Block Ack, Flags=........C"
"1892313","333.783962","0.303349000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3122","","","802.11 Block Ack, Flags=........C"
"1892371","333.798426","0.014464000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3124","","","802.11 Block Ack, Flags=........C"
"1892409","333.802390","0.003964000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3126","","","802.11 Block Ack, Flags=........C"
"1892510","333.839787","0.037397000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3129","","","802.11 Block Ack, Flags=........C"
"1892582","333.859727","0.019940000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3130","","","802.11 Block Ack, Flags=........C"
"1892583","333.859785","0.000058000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3135","","","802.11 Block Ack, Flags=........C"
"1892657","333.888507","0.028722000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3136","","","802.11 Block Ack, Flags=........C"
"1892787","333.932066","0.043559000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3137","","","802.11 Block Ack, Flags=........C"
"1892788","333.932160","0.000094000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3140","","","802.11 Block Ack, Flags=........C"
"1892919","333.984156","0.051996000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3142","","","802.11 Block Ack, Flags=........C"
"1892949","333.988157","0.004001000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3143","","","802.11 Block Ack, Flags=........C"
"1893090","334.028208","0.040051000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3144","","","802.11 Block Ack, Flags=........C"
"1893242","334.084788","0.056580000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3145","","","802.11 Block Ack, Flags=........C"
"1893243","334.084843","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3146","","","802.11 Block Ack, Flags=........C"
"1893454","334.156960","0.072117000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3147","","","802.11 Block Ack, Flags=........C"
"1893697","334.258959","0.101999000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3148","","","802.11 Block Ack, Flags=........C"
"1894855","334.634735","0.375776000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3149","","","802.11 Block Ack, Flags=........C"
"1895372","334.809293","0.174558000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3155","","","802.11 Block Ack, Flags=........C"
"1895977","335.007394","0.198101000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3156","","","802.11 Block Ack, Flags=........C"
"1896199","335.077731","0.070337000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3157","","","802.11 Block Ack, Flags=........C"
"1897015","335.370721","0.292990000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3158","","","802.11 Block Ack, Flags=........C"
"1897174","335.428750","0.058029000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3160","","","802.11 Block Ack, Flags=........C"
"1897658","335.630280","0.201530000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3161","","","802.11 Block Ack, Flags=........C"
"1898326","335.879649","0.249369000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3163","","","802.11 Block Ack, Flags=........C"
"1899444","336.222608","0.342959000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3166","","","802.11 Block Ack, Flags=........C"
"1900689","336.580096","0.357488000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3167","","","802.11 Block Ack, Flags=........C"
"1900690","336.580192","0.000096000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3168","","","802.11 Block Ack, Flags=........C"
"1901003","336.669541","0.089349000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3169","","","802.11 Block Ack, Flags=........C"
"1901004","336.669637","0.000096000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3170","","","802.11 Block Ack, Flags=........C"
"1901511","336.869013","0.199376000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3171","","","802.11 Block Ack, Flags=........C"
"1901652","336.903517","0.034504000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3172","","","802.11 Block Ack, Flags=........C"
"1902073","337.033849","0.130332000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3173","","","802.11 Block Ack, Flags=........C"
"1902231","337.090121","0.056272000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3174","","","802.11 Block Ack, Flags=........C"
"1902643","337.194240","0.104119000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3176","","","802.11 Block Ack, Flags=........C"
"1903112","337.327827","0.133587000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3178","","","802.11 Block Ack, Flags=........C"
"1903622","337.472989","0.145162000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3180","","","802.11 Block Ack, Flags=........C"
"1911758","339.795564","2.322575000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3182","","","802.11 Block Ack, Flags=........C"
"1912867","340.099686","0.304122000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3184","","","802.11 Block Ack, Flags=........C"
"1919519","342.018696","1.919010000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3186","","","802.11 Block Ack, Flags=........C"
"1927744","344.232737","2.214041000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3187","","","802.11 Block Ack, Flags=........C"
"1927890","344.299610","0.066873000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3188","","","802.11 Block Ack, Flags=........C"
"1935714","346.515295","2.215685000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3189","","","802.11 Block Ack, Flags=........C"
"1935845","346.547756","0.032461000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3190","","","802.11 Block Ack, Flags=........C"
"1942825","348.633758","2.086002000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3191","","","802.11 Block Ack, Flags=........C"
"1942849","348.638006","0.004248000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3192","","","802.11 Block Ack, Flags=........C"
"1942938","348.664364","0.026358000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3193","","","802.11 Block Ack, Flags=........C"
"1942983","348.686420","0.022056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3194","","","802.11 Block Ack, Flags=........C"
"1943001","348.694830","0.008410000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3195","","","802.11 Block Ack, Flags=........C"
"1943038","348.701268","0.006438000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3196","","","802.11 Block Ack, Flags=........C"
"1943138","348.721612","0.020344000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3198","","","802.11 Block Ack, Flags=........C"
"1955080","352.757878","4.036266000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3199","","","802.11 Block Ack, Flags=........C"
"1957534","353.529666","0.771788000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3200","","","802.11 Block Ack, Flags=........C"
"1957535","353.529771","0.000105000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3204","","","802.11 Block Ack, Flags=........C"
"1957694","353.576868","0.047097000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3207","","","802.11 Block Ack, Flags=........C"
"1957695","353.576924","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3208","","","802.11 Block Ack, Flags=........C"
"1957801","353.601723","0.024799000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3211","","","802.11 Block Ack, Flags=........C"
"1957802","353.601779","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3212","","","802.11 Block Ack, Flags=........C"
"1957816","353.613753","0.011974000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3214","","","802.11 Block Ack, Flags=........C"
"1957877","353.637944","0.024191000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3215","","","802.11 Block Ack, Flags=........C"
"1958005","353.685323","0.047379000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3216","","","802.11 Block Ack, Flags=........C"
"1958006","353.685379","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3217","","","802.11 Block Ack, Flags=........C"
"1958256","353.753553","0.068174000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3220","","","802.11 Block Ack, Flags=........C"
"1965590","356.223717","2.470164000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3224","","","802.11 Block Ack, Flags=........C"
"1965788","356.267330","0.043613000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3225","","","802.11 Block Ack, Flags=........C"
"1966823","356.549206","0.281876000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3226","","","802.11 Block Ack, Flags=........C"
"1968589","357.077393","0.528187000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3227","","","802.11 Block Ack, Flags=........C"
"1968736","357.121361","0.043968000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3228","","","802.11 Block Ack, Flags=........C"
"1968862","357.166509","0.045148000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3230","","","802.11 Block Ack, Flags=........C"
"1968991","357.202294","0.035785000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3233","","","802.11 Block Ack, Flags=........C"
"1969086","357.240944","0.038650000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3234","","","802.11 Block Ack, Flags=........C"
"1969305","357.322503","0.081559000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3235","","","802.11 Block Ack, Flags=........C"
"1969520","357.381827","0.059324000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3237","","","802.11 Block Ack, Flags=........C"
"1969572","357.412953","0.031126000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3238","","","802.11 Block Ack, Flags=........C"
"1969600","357.422932","0.009979000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3241","","","802.11 Block Ack, Flags=........C"
"1969808","357.483097","0.060165000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3243","","","802.11 Block Ack, Flags=........C"
"1970031","357.562212","0.079115000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3245","","","802.11 Block Ack, Flags=........C"
"1970423","357.702257","0.140045000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3246","","","802.11 Block Ack, Flags=........C"
"1970424","357.702314","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3247","","","802.11 Block Ack, Flags=........C"
"1970824","357.806945","0.104631000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3249","","","802.11 Block Ack, Flags=........C"
"1971216","357.922111","0.115166000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3250","","","802.11 Block Ack, Flags=........C"
"1971261","357.943549","0.021438000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3251","","","802.11 Block Ack, Flags=........C"
"1971448","358.015936","0.072387000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3252","","","802.11 Block Ack, Flags=........C"
"1971763","358.099879","0.083943000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3253","","","802.11 Block Ack, Flags=........C"
"1971764","358.099934","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3254","","","802.11 Block Ack, Flags=........C"
"1971784","358.107590","0.007656000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3255","","","802.11 Block Ack, Flags=........C"
"1972227","358.240002","0.132412000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3256","","","802.11 Block Ack, Flags=........C"
"1972228","358.240102","0.000100000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3257","","","802.11 Block Ack, Flags=........C"
"1972230","358.241135","0.001033000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3257","","","802.11 Block Ack, Flags=........C"
"1972521","358.322929","0.081794000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3259","","","802.11 Block Ack, Flags=........C"
"1972935","358.463530","0.140601000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3260","","","802.11 Block Ack, Flags=........C"
"1972936","358.463627","0.000097000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3261","","","802.11 Block Ack, Flags=........C"
"1973104","358.521620","0.057993000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3262","","","802.11 Block Ack, Flags=........C"
"1973105","358.521712","0.000092000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3263","","","802.11 Block Ack, Flags=........C"
"1979454","360.762283","2.240571000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3264","","","802.11 Block Ack, Flags=........C"
"1979455","360.762338","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3265","","","802.11 Block Ack, Flags=........C"
"1981046","361.269052","0.506714000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3266","","","802.11 Block Ack, Flags=........C"
"1985487","362.868760","1.599708000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3267","","","802.11 Block Ack, Flags=........C"
"1985539","362.876481","0.007721000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3268","","","802.11 Block Ack, Flags=........C"
"1987323","363.487039","0.610558000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3269","","","802.11 Block Ack, Flags=........C"
"1991474","364.930433","1.443394000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3270","","","802.11 Block Ack, Flags=........C"
"1991513","364.951010","0.020577000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3271","","","802.11 Block Ack, Flags=........C"
"1997954","367.163882","2.212872000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3273","","","802.11 Block Ack, Flags=........C"
"2005305","369.259541","2.095659000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3275","","","802.11 Block Ack, Flags=........C"
"2005392","369.280451","0.020910000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3276","","","802.11 Block Ack, Flags=........C"
"2005484","369.298089","0.017638000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3277","","","802.11 Block Ack, Flags=........C"
"2005766","369.383656","0.085567000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3278","","","802.11 Block Ack, Flags=........C"
"2005767","369.383712","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3279","","","802.11 Block Ack, Flags=........C"
"2005871","369.401776","0.018064000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3281","","","802.11 Block Ack, Flags=........C"
"2018023","373.238177","3.836401000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3282","","","802.11 Block Ack, Flags=........C"
"2022182","374.466227","1.228050000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3285","","","802.11 Block Ack, Flags=........C"
"2022185","374.466395","0.000168000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3286","","","802.11 Block Ack, Flags=........C"
"2022186","374.466451","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3287","","","802.11 Block Ack, Flags=........C"
"2022426","374.519343","0.052892000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3288","","","802.11 Block Ack, Flags=........C"
"2025655","375.568625","1.049282000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3292","","","802.11 Block Ack, Flags=........C"
"2031367","377.347120","1.778495000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3293","","","802.11 Block Ack, Flags=........C"
"2033142","377.824368","0.477248000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3294","","","802.11 Block Ack, Flags=........C"
"2033487","377.911826","0.087458000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3296","","","802.11 Block Ack, Flags=........C"
"2033555","377.922210","0.010384000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3297","","","802.11 Block Ack, Flags=........C"
"2033556","377.922266","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3298","","","802.11 Block Ack, Flags=........C"
"2033557","377.922355","0.000089000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3299","","","802.11 Block Ack, Flags=........C"
"2033558","377.922518","0.000163000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3300","","","802.11 Block Ack, Flags=........C"
"2033585","377.924926","0.002408000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3301","","","802.11 Block Ack, Flags=........C"
"2033804","377.987541","0.062615000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3302","","","802.11 Block Ack, Flags=........C"
"2033858","378.002990","0.015449000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3304","","","802.11 Block Ack, Flags=........C"
"2034352","378.093379","0.090389000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3305","","","802.11 Block Ack, Flags=........C"
"2034664","378.135606","0.042227000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3306","","","802.11 Block Ack, Flags=........C"
"2034723","378.144919","0.009313000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3307","","","802.11 Block Ack, Flags=........C"
"2035377","378.259885","0.114966000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3309","","","802.11 Block Ack, Flags=........C"
"2035634","378.302249","0.042364000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3310","","","802.11 Block Ack, Flags=........C"
"2035656","378.304327","0.002078000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3311","","","802.11 Block Ack, Flags=........C"
"2036035","378.388900","0.084573000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3312","","","802.11 Block Ack, Flags=........C"
"2036036","378.388998","0.000098000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3313","","","802.11 Block Ack, Flags=........C"
"2037209","378.565140","0.176142000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3314","","","802.11 Block Ack, Flags=........C"
"2038709","378.837364","0.272224000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3315","","","802.11 Block Ack, Flags=........C"
"2039142","378.936180","0.098816000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3316","","","802.11 Block Ack, Flags=........C"
"2039143","378.936235","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3317","","","802.11 Block Ack, Flags=........C"
