"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"85397","39.770368","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","802.11","137","1132","74","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1132, FN=0, Flags=.p.....TC"
"85405","39.777144","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","802.11","137","1132","74","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1132, FN=0, Flags=.p..R..TC"
"85406","39.778798","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","802.11","137","1132","74","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1132, FN=0, Flags=.p..R..TC"
"85606","39.822663","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","802.11","137","1132","74","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1132, FN=0, Flags=.p..R..TC"
"85649","39.839065","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","1382","74","0","","Data","","Data, SN=1382, FN=0, Flags=.p....F.C"
"85953","39.909233","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1133","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1133, FN=0, Flags=.p.....TC"
"86007","39.918899","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3646","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3646, FN=0, Flags=.p....F.C"
"87925","40.314529","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","159","1134","96","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1134, FN=0, Flags=.p.....TC"
"87933","40.350092","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","182","3647","96","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3647, FN=0, Flags=.p....F.C"
"88144","40.374487","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1135","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1135, FN=0, Flags=.p.....TC"
"88261","40.392874","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3648","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3648, FN=0, Flags=.p....F.C"
"88299","40.402442","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","353","1136","290","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1136, FN=0, Flags=.p.....TC"
"88303","40.406157","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","353","1136","290","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1136, FN=0, Flags=.p..R..TC"
"88309","40.407347","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","376","3649","290","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3649, FN=0, Flags=.p....F.C"
"89770","40.666179","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1137","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1137, FN=0, Flags=.p.....TC"
"89982","40.692840","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1138","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1138, FN=0, Flags=.p..R..TC"
"90528","40.771059","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3651","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3651, FN=0, Flags=.p....F.C"
"93160","41.205218","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1139","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1139, FN=0, Flags=.p.....TC"
"93177","41.218094","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","193","1140","130","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1140, FN=0, Flags=.p.....TC"
"93186","41.218703","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3653","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3653, FN=0, Flags=.p....F.C"
"93188","41.218857","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","216","3654","130","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3654, FN=0, Flags=.p....F.C"
"93568","41.281783","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","242","1141","179","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1141, FN=0, Flags=.p.....TC"
"93573","41.284387","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","265","3655","179","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3655, FN=0, Flags=.p....F.C"
"94547","41.435386","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1142","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1142, FN=0, Flags=.p.....TC"
"94665","41.461267","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3656","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3656, FN=0, Flags=.p....F.C"
"94801","41.489960","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1143","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1143, FN=0, Flags=.p.....TC"
"94913","41.508036","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3657","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3657, FN=0, Flags=.p....F.C"
"94997","41.523297","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","252","1144","189","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1144, FN=0, Flags=.p.....TC"
"96558","41.800971","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1145","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1145, FN=0, Flags=.p.....TC"
"96837","41.839652","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1146","173","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1146, FN=0, Flags=.p.....TC"
"96845","41.847777","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3661","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3661, FN=0, Flags=.p....F.C"
"97505","41.941681","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1147","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1147, FN=0, Flags=.p.....TC"
"97566","41.950758","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1148","173","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1148, FN=0, Flags=.p.....TC"
"97585","41.959648","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3662","88","84","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3662, FN=0, Flags=.p....F.C"
"97613","41.966495","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3663","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3663, FN=0, Flags=.p....F.C"
"97697","41.971548","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3663","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3663, FN=0, Flags=.p..R.F.C"
"98285","42.058062","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1149","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1149, FN=0, Flags=.p.....TC"
"98358","42.068539","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1150","173","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1150, FN=0, Flags=.p.....TC"
"98364","42.072763","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3664","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3664, FN=0, Flags=.p....F.C"
"98747","42.120691","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3665","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3665, FN=0, Flags=.p....F.C"
"99820","42.306269","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1151","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1151, FN=0, Flags=.p.....TC"
"99835","42.313219","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3666","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3666, FN=0, Flags=.p....F.C"
"100609","42.444987","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","1579","1152","1516","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1152, FN=0, Flags=.p.....TC"
"100616","42.445896","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","248","1153","185","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1153, FN=0, Flags=.p.....TC"
"101142","42.521595","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1602","3667","1516","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3667, FN=0, Flags=.p....F.C"
"101702","42.606263","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","248","1154","185","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1154, FN=0, Flags=.p.....TC"
"101709","42.609414","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","3668","185","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3668, FN=0, Flags=.p....F.C"
"101711","42.609525","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","3669","185","121","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3669, FN=0, Flags=.p....F.C"
"103773","42.926633","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1155","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1155, FN=0, Flags=.p.....TC"
"104249","42.982935","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3670","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3670, FN=0, Flags=.p....F.C"
"104348","43.001417","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","524","1156","461","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1156, FN=0, Flags=.p.....TC"
"104483","43.046052","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","3671","461","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3671, FN=0, Flags=.p....F.C"
"105650","43.238754","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1157","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1157, FN=0, Flags=.p..R..TC"
"105778","43.256203","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","252","1158","189","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1158, FN=0, Flags=.p.....TC"
"105848","43.264348","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","3673","189","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3673, FN=0, Flags=.p....F.C"
"106648","43.379962","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1159","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1159, FN=0, Flags=.p..R..TC"
"106771","43.395860","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1160","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1160, FN=0, Flags=.p.....TC"
"107030","43.435721","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3675","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3675, FN=0, Flags=.p....F.C"
"107368","43.487899","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3676","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3676, FN=0, Flags=.p....F.C"
"108756","43.737859","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1161","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1161, FN=0, Flags=.p.....TC"
"108760","43.739569","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1161","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1161, FN=0, Flags=.p..R..TC"
"108762","43.740601","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1162","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1162, FN=0, Flags=.p..R..TC"
"108764","43.741662","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1162","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1162, FN=0, Flags=.p..R..TC"
"109063","43.802464","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1162","173","60","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1162, FN=0, Flags=.p..R..TC"
"109547","43.880740","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","170","3677","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3677, FN=0, Flags=.p....F.C"
"109548","43.880796","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","170","3678","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3678, FN=0, Flags=.p....F.C"
"109549","43.880853","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3679","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3679, FN=0, Flags=.p....F.C"
"111182","44.141463","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","163","1163","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1163, FN=0, Flags=.p.....TC"
"111188","44.142302","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1164","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1164, FN=0, Flags=.p.....TC"
"111207","44.158630","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","182","3680","100","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3680, FN=0, Flags=.p....F.C"
"111208","44.158688","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3681","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3681, FN=0, Flags=.p....F.C"
"119934","46.154139","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1165","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1165, FN=0, Flags=.p.....TC"
"120855","46.337864","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3685","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3685, FN=0, Flags=.p....F.C"
"120856","46.337920","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3685","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3685, FN=0, Flags=.p..R.F.C"
"121361","46.439777","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1166","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1166, FN=0, Flags=.p.....TC"
"121591","46.486777","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3686","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3686, FN=0, Flags=.p....F.C"
"128528","48.532401","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3691","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3691, FN=0, Flags=.p..R.F.C"
"138073","52.826836","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1172","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1172, FN=0, Flags=.p..R..TC"
"138128","52.838533","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1172","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1172, FN=0, Flags=.p..R..TC"
"138266","52.874151","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1172","173","60","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1172, FN=0, Flags=.p..R..TC"
"138624","52.960147","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3696","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3696, FN=0, Flags=.p....F.C"
"139165","53.077817","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3697","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3697, FN=0, Flags=.p....F.C"
"146856","55.096344","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1174","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1174, FN=0, Flags=.p.....TC"
"147944","55.322819","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3698","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3698, FN=0, Flags=.p....F.C"
"149747","55.694942","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1175","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1175, FN=0, Flags=.p.....TC"
"149823","55.714788","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1176","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1176, FN=0, Flags=.p.....TC"
"149833","55.719272","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1176","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1176, FN=0, Flags=.p..R..TC"
"149838","55.726092","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1176","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1176, FN=0, Flags=.p..R..TC"
"149841","55.726617","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1177","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1177, FN=0, Flags=.p.....TC"
"149913","55.749832","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3702","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3702, FN=0, Flags=.p....F.C"
"149925","55.754380","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3703","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3703, FN=0, Flags=.p....F.C"
"149927","55.754546","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3704","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3704, FN=0, Flags=.p....F.C"
"150090","55.779273","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","163","1178","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1178, FN=0, Flags=.p..R..TC"
"150480","55.871919","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","186","3705","100","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3705, FN=0, Flags=.p....F.C"
"150487","55.875290","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","1179","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1179, FN=0, Flags=.p..R..TC"
"150600","55.899353","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1180","173","60","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1180, FN=0, Flags=.p..R..TC"
"150601","55.902327","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1180","173","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1180, FN=0, Flags=.p..R..TC"
"150634","55.920018","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","1180","173","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=1180, FN=0, Flags=.p..R..TC"
"150808","55.954807","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3706","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3706, FN=0, Flags=.p....F.C"
"150816","55.960202","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3707","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3707, FN=0, Flags=.p....F.C"
"151665","56.172400","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","243","3708","157","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3708, FN=0, Flags=.p....F.C"
"151669","56.172720","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3709","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3709, FN=0, Flags=.p....F.C"
"173206","61.091111","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","158","3711","76","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3711, FN=0, Flags=.p....F.C"
"185834","64.003613","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","1634","74","0","","Data","","Data, SN=1634, FN=0, Flags=.p....F.C"
"186595","64.213622","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","1637","74","0","","Data","","Data, SN=1637, FN=0, Flags=.p....F.C"
"187758","64.515576","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","1641","74","0","","Data","","Data, SN=1641, FN=0, Flags=.p....F.C"
