frame.number,frame.time_relative,tcp.seq
16,16.745334000,
18,17.051694000,
24,19.083305000,0
27,19.323728000,1
29,19.355154000,203
35,19.530792000,203
36,19.579384000,203
38,19.639762000,203
39,19.713648000,203
41,19.931851000,245
44,20.069833000,336
47,20.106703000,336
48,20.267303000,336
51,20.471182000,437
52,20.639804000,437
56,21.111422000,522
57,21.149302000,522
58,21.178356000,522
61,21.387001000,607
62,21.424649000,607
65,21.557996000,692
68,21.920833000,692
70,21.945714000,2120
73,22.078813000,2217
74,22.245415000,2217
78,23.001705000,2691
79,23.615327000,2590
82,23.696413000,2691
83,23.787400000,2691
86,23.897436000,2776
87,23.963647000,2776
91,24.842886000,2861
92,26.180659000,2861
96,26.905113000,2946
97,28.447938000,2946
100,28.521111000,3031
105,30.576921000,3031
108,30.601194000,3116
119,32.743973000,3116
122,32.864768000,3201
134,35.011834000,3201
137,35.176115000,3286
140,37.357641000,3286
143,37.436144000,3371
179,39.490957000,3371
182,39.561031000,3456
184,41.633317000,3456
188,42.170079000,3456
190,42.187167000,3541
191,42.192657000,3541
192,44.323078000,3541
195,44.497257000,3626
196,46.600000000,3626
199,46.679481000,3711
200,46.736460000,3711
203,46.823049000,3796
204,46.824499000,3796
207,46.887209000,3881
208,46.940833000,3881
210,46.955634000,3950
223,52.203715000,3951
224,52.209712000,3951
229,57.290368000,
230,57.290660000,
233,58.531082000,0
235,58.648772000,1
237,58.766344000,1
242,58.853783000,203
243,58.916614000,203
245,59.061007000,203
246,59.061688000,203
248,59.096726000,245
251,59.237177000,336
253,59.292013000,336
254,59.393824000,336
257,59.469674000,437
258,59.656728000,437
261,59.715624000,522
262,59.734896000,522
265,59.781023000,607
266,59.920097000,607
269,59.982709000,692
270,60.483355000,692
272,60.495702000,2120
275,60.540309000,2217
276,60.718878000,2217
279,60.847582000,2590
280,60.862890000,2590
284,61.291457000,2691
285,61.481882000,2691
288,61.530680000,2776
289,61.565061000,2776
292,61.680820000,2861
297,63.692986000,2861
300,63.783766000,2946
307,65.905406000,2946
310,66.020407000,3031
312,68.079516000,3031
315,68.205510000,3116
317,70.313923000,3116
320,70.475271000,3201
321,72.554979000,3201
324,72.657525000,3286
325,74.717651000,3286
328,74.832438000,3371
335,76.986567000,3371
338,77.031627000,3456
343,79.119448000,3456
346,79.283257000,3541
358,81.312490000,3541
361,81.363216000,3626
366,83.412502000,3626
369,83.507730000,3711
370,83.513251000,3711
373,83.583143000,3796
374,83.603645000,3796
377,83.650797000,3881
378,83.672144000,3881
380,83.691321000,3950
391,89.352682000,3951
392,89.352684000,3951
414,94.158663000,
415,94.159040000,
418,95.288986000,0
420,95.333511000,1
428,95.407825000,1
433,95.496434000,203
434,95.520938000,203
436,95.652547000,203
437,95.669276000,203
439,95.726613000,245
442,95.841979000,336
444,95.965999000,336
445,96.013448000,336
448,96.080788000,437
449,96.297136000,437
452,96.416518000,522
453,96.426759000,522
456,96.512367000,607
457,96.817104000,607
460,96.932898000,692
461,97.461409000,692
463,97.470054000,2120
466,97.679224000,2217
467,97.785315000,2217
471,98.195594000,2590
472,98.202630000,2590
473,98.202631000,2691
478,98.289693000,2691
479,98.444295000,2691
482,98.609435000,2776
483,98.634025000,2776
486,98.757974000,2861
489,100.824372000,2861
492,100.912540000,2946
495,103.000354000,2946
498,103.097904000,3031
499,105.246995000,3031
502,105.342599000,3116
507,107.383898000,3116
510,107.519373000,3201
511,109.636812000,3201
514,109.738715000,3286
516,111.886647000,3286
519,112.031791000,3371
520,114.127467000,3371
523,114.250165000,3456
524,116.307439000,3456
527,116.396326000,3541
528,118.552880000,3541
531,118.590149000,3626
534,120.690284000,3626
537,120.814560000,3711
538,120.821584000,3711
541,120.941917000,3796
542,120.945720000,3796
545,121.039696000,3881
546,121.051660000,3881
547,121.051662000,3950
572,126.157214000,3951
573,126.179408000,3951
580,131.327135000,
581,131.327529000,
585,133.942493000,0
588,134.320552000,0
590,134.334081000,1
591,134.334082000,1
596,134.383217000,203
598,134.444513000,203
599,134.458535000,203
600,134.458536000,203
601,134.467134000,203
602,134.841214000,203
604,135.887565000,245
607,136.043641000,336
610,136.332135000,336
611,136.370352000,336
614,136.403491000,437
615,136.548461000,437
616,136.876367000,437
620,137.593482000,522
623,138.034892000,607
624,138.035028000,607
625,139.743616000,607
630,140.130280000,692
632,140.469954000,692
634,140.484661000,2120
637,140.596483000,2217
638,140.747638000,2217
642,141.263284000,2590
643,141.283289000,2590
646,141.445087000,2691
647,141.564277000,2691
650,141.828931000,2776
651,141.847531000,2776
655,142.728321000,2861
656,142.822388000,2861
660,144.753862000,2861
663,144.955830000,2946
667,146.959794000,2946
670,147.083506000,3031
673,149.174852000,3031
677,149.831886000,3116
678,149.867381000,3116
684,152.130188000,3116
690,153.018448000,3201
693,154.892559000,3201
697,155.116420000,3286
698,157.283273000,3286
701,157.526420000,3371
702,159.622594000,3371
707,159.931281000,3456
708,161.726580000,3456
711,162.064676000,3541
712,164.219428000,3541
715,164.612115000,3626
716,166.609845000,3626
719,166.704266000,3711
720,166.718162000,3711
723,166.899734000,3796
724,166.907055000,3796
727,167.041456000,3881
728,167.045337000,3950
730,167.100412000,3881
735,172.299954000,3951
749,177.106663000,
763,178.362347000,0
766,178.542218000,1
768,178.582388000,1
769,178.587307000,1
774,178.745554000,203
775,178.750087000,203
779,178.825297000,203
780,178.826836000,203
782,178.913700000,245
784,178.988589000,251
787,179.175765000,336
789,179.262159000,336
790,179.313336000,336
793,179.415036000,437
794,179.531766000,437
797,179.607405000,522
798,179.634929000,522
801,179.782652000,607
802,179.869727000,607
805,179.978649000,692
808,180.197726000,692
810,180.211362000,2120
813,180.295436000,2217
814,180.415619000,2217
817,180.525809000,2590
818,180.550265000,2590
821,180.625113000,2691
822,180.765584000,2691
825,180.853383000,2776
826,180.862163000,2776
829,180.907385000,2861
843,183.094486000,2861
848,183.278985000,2946
851,185.328655000,2946
854,185.437024000,3031
856,187.467652000,3031
859,187.623491000,3116
862,189.724207000,3116
865,189.839738000,3201
880,191.837149000,3201
885,192.015555000,3286
894,194.005338000,3286
897,194.132500000,3371
905,196.180271000,3371
908,196.263178000,3456
914,198.409180000,3456
922,198.820927000,3541
926,200.869067000,3541
929,200.952622000,3626
932,203.054977000,3626
935,203.144770000,3711
936,203.168328000,3711
939,203.255531000,3796
940,203.279665000,3796
943,203.428818000,3881
944,203.436652000,3881
945,203.436654000,3950
958,208.476734000,3951
959,208.496345000,3951
1017,213.654795000,
1019,213.661936000,
1022,214.716281000,0
1028,215.238052000,1
1030,215.292052000,1
1031,215.328027000,1
1036,215.449268000,203
1037,215.488550000,203
1039,215.658206000,203
1040,215.689548000,203
1042,215.755523000,245
1050,215.873971000,336
1052,215.946885000,336
1053,216.049201000,336
1057,216.222278000,437
1058,216.350926000,437
1061,216.546516000,522
1062,216.551701000,522
1065,216.689751000,607
1067,217.054378000,607
1084,217.783474000,692
1085,217.806665000,692
1086,217.913589000,692
1088,217.917554000,2120
1091,218.011524000,2217
1092,218.434819000,2217
1095,218.523853000,2590
1096,218.558678000,2590
1101,218.671680000,2691
1102,218.775676000,2691
1105,218.800552000,2776
1106,218.843585000,2776
1109,218.941834000,2861
1113,221.758319000,2861
1116,221.840350000,2946
1121,223.915455000,2946
1127,224.339483000,3031
1130,226.537596000,3031
1134,226.970083000,3116
1135,227.020455000,3116
1136,229.142641000,3116
1140,229.668486000,3201
1141,229.684650000,3201
1146,231.692540000,3201
1149,231.797162000,3286
1152,233.840789000,3286
1155,233.927663000,3371
1158,235.905445000,3371
