frame.number,frame.time_relative,tcp.seq
438,75.494603000,3201
439,77.503253000,3201
442,77.709142000,3286
444,79.721079000,3286
447,79.892561000,3371
456,81.903933000,3371
459,82.089353000,3456
465,84.102632000,3456
468,84.315396000,3541
485,86.328715000,3541
488,86.425238000,3626
497,88.437454000,3626
500,88.553549000,3711
501,88.561688000,3711
504,88.629105000,3796
505,88.635864000,3796
508,88.680649000,3881
509,88.698383000,3881
510,88.699821000,3950
523,94.324495000,3951
524,94.324495000,3951
547,98.864609000,
549,99.119705000,
552,100.279156000,0
554,100.368659000,1
555,100.425507000,1
567,100.535384000,203
568,100.535455000,203
570,100.655753000,203
571,100.683759000,203
573,100.757622000,245
576,100.880162000,336
578,100.994700000,336
579,101.060965000,336
583,101.144738000,437
584,101.282299000,437
597,101.455997000,522
598,101.467381000,522
601,101.565134000,607
613,101.804475000,607
616,101.960260000,692
617,102.464431000,692
618,102.464432000,2120
622,102.666969000,2217
625,102.800857000,2217
629,103.232524000,2590
630,103.244762000,2590
632,103.254598000,2691
635,103.332120000,2691
636,103.445149000,2691
639,103.621362000,2776
640,103.628382000,2776
643,103.786794000,2861
648,105.800201000,2861
651,105.963124000,2946
657,107.972754000,2946
662,108.136723000,3031
664,110.149074000,3031
668,110.391384000,3116
677,112.401249000,3116
680,112.554748000,3201
684,114.565928000,3201
687,114.795329000,3286
689,116.808056000,3286
692,117.027449000,3371
694,119.035670000,3371
698,119.297584000,3456
702,121.307886000,3456
706,121.433682000,3541
709,123.448370000,3541
712,123.649576000,3626
716,125.658162000,3626
719,125.833047000,3711
720,125.839699000,3711
723,125.967913000,3796
724,125.974571000,3796
727,126.073190000,3881
728,126.091594000,3881
729,126.092957000,3950
761,131.171494000,3951
764,131.171882000,3951
775,136.064128000,
776,136.320844000,
780,137.448631000,0
782,138.388695000,0
783,138.737785000,0
784,139.086838000,0
786,139.147900000,1
789,139.213346000,1
791,139.418383000,203
793,139.450365000,203
798,139.492044000,203
799,139.492111000,203
801,139.516992000,203
802,139.572964000,203
804,140.717043000,245
808,141.025353000,336
810,141.193127000,336
811,141.269366000,336
813,141.458939000,437
816,141.512811000,437
817,141.668445000,437
820,142.270353000,522
821,142.283252000,522
823,142.882717000,607
826,142.946764000,607
828,143.171292000,607
829,144.773525000,607
834,145.102712000,692
837,145.357477000,692
838,145.357478000,2120
842,145.630476000,2217
843,145.774908000,2217
847,146.241784000,2590
848,146.252750000,2590
851,146.413862000,2691
852,146.534287000,2691
855,146.878464000,2776
856,146.885289000,2776
861,147.763543000,2861
863,147.781995000,2861
867,149.778916000,2861
870,149.997755000,2946
876,152.008792000,2946
879,152.134276000,3031
885,154.147022000,3031
889,154.833469000,3116
891,154.841315000,3116
894,156.843396000,3116
898,157.925651000,3201
900,159.935687000,3201
904,160.074685000,3286
936,162.083008000,3286
940,162.553576000,3371
947,164.561720000,3371
950,164.766254000,3456
954,166.777528000,3456
957,166.921781000,3541
959,168.936342000,3541
963,169.587331000,3626
986,171.600683000,3626
989,171.724380000,3711
990,171.731903000,3711
993,171.903382000,3796
994,171.909742000,3796
997,172.041251000,3881
998,172.057985000,3881
999,172.059038000,3950
1001,172.142390000,3881
1018,177.254839000,3951
1020,177.278570000,3951
1041,182.081685000,
1051,183.384958000,0
1055,183.571048000,1
1057,183.609667000,1
1058,183.631068000,1
1068,183.784890000,203
1069,183.784987000,203
1071,183.852679000,203
1072,183.880216000,203
1074,183.905604000,245
1078,184.036195000,251
1081,184.148075000,336
1083,184.270794000,336
1084,184.339424000,336
1087,184.445019000,437
1088,184.594534000,437
1091,184.657802000,522
1092,184.668656000,522
1095,184.806929000,607
1096,184.923773000,607
1099,184.972545000,692
1100,185.238745000,692
1101,185.238746000,2120
1105,185.330614000,2217
1109,185.476358000,2217
1112,185.571598000,2590
1113,185.588175000,2590
1116,185.682187000,2691
1117,185.806416000,2691
1120,185.914501000,2776
1121,185.925035000,2776
1124,185.952540000,2861
1133,187.969362000,2861
1142,188.230501000,2946
1150,190.243884000,2946
1154,190.467470000,3031
1157,192.478398000,3031
1160,192.631846000,3116
