frame.number,frame.time_relative,tcp.seq
2008,305.067149000,3718
2009,305.067401000,3787
2010,305.067481000,3788
2018,307.921955000,
2021,308.332008000,0
2023,308.336145000,1
2025,308.356870000,1
2026,308.368642000,1
2027,308.368776000,91
2028,308.368797000,1519
2031,308.410520000,1529
2034,308.440065000,1659
2036,308.445755000,1659
2038,308.449521000,1659
2039,308.451073000,1659
2041,308.498986000,1665
2044,308.533386000,1750
2045,308.539808000,1750
2048,308.614422000,1819
2049,308.617472000,1819
2052,308.654347000,1920
2053,308.657332000,1920
2055,308.721356000,2085
2056,308.727499000,2085
2060,308.873393000,2170
2061,308.910791000,2170
2070,309.061075000,2271
2072,309.078561000,2271
2077,309.129474000,2356
2078,309.135841000,2356
2083,309.231413000,2761
2086,309.234346000,2761
2092,309.310684000,2846
2093,309.312941000,2846
2106,311.517095000,2963
2107,311.523074000,2963
2110,313.762934000,3080
2111,313.769413000,3080
2127,315.893998000,3197
2128,315.899573000,3197
2131,317.967033000,3314
2132,317.974359000,3314
2137,320.116327000,3431
2138,320.121340000,3431
2141,320.221445000,3548
2142,320.226513000,3548
2144,320.233169000,3633
2145,320.238286000,3633
2148,320.284550000,3718
2149,320.284633000,3718
2152,325.245673000,3718
2153,325.245897000,3787
2154,325.246127000,3788
2160,328.099460000,
2162,328.522603000,0
2163,328.624935000,0
2165,328.643339000,1
2167,328.669378000,1
2168,328.678775000,1
2169,328.678897000,91
2170,328.678911000,1519
2172,328.682281000,1529
2177,328.774015000,1659
2179,328.799375000,1659
2180,328.801277000,1659
2182,328.867134000,1665
2183,329.041045000,1665
2187,329.144227000,1750
2188,329.150484000,1750
2191,329.274557000,1819
2192,329.279859000,1819
2196,329.386813000,1920
2197,329.392708000,1920
2201,329.462905000,2085
2202,329.468384000,2085
2205,329.771636000,2170
2207,329.772115000,2170
2208,329.808990000,2170
2211,329.938331000,2271
2212,329.952659000,2271
2215,330.047925000,2356
2216,330.061432000,2356
2219,330.235849000,2761
2220,330.242412000,2761
2223,330.305830000,2846
2224,330.311358000,2846
2229,332.536708000,2963
2230,332.542855000,2963
2235,334.809682000,3080
2236,334.815777000,3080
2239,337.037386000,3197
2240,337.043480000,3197
2243,339.173332000,3314
2244,339.178932000,3314
2247,341.440916000,3431
2248,341.446305000,3431
2249,341.791222000,3431
2252,342.130871000,3548
2253,342.135789000,3548
2256,342.184557000,3633
2257,342.189236000,3633
2260,342.328937000,3718
2261,342.329085000,3718
2283,347.199713000,3718
2284,347.199943000,3787
2285,347.200039000,3788
2293,350.110173000,
2295,350.627613000,0
2296,350.729288000,0
2299,350.745521000,1
2301,350.779912000,1
2302,350.792275000,1
2303,350.792547000,91
2304,350.792585000,1519
2307,350.795705000,1529
2310,350.873390000,1659
2312,350.950965000,1659
2313,350.952878000,1659
2315,351.035370000,1665
2318,351.102310000,1750
2319,351.105677000,1750
2322,351.208309000,1819
2323,351.213888000,1819
2326,351.284016000,1920
2327,351.290223000,1920
2328,351.468483000,1920
2331,351.667162000,2085
2332,351.673665000,2085
2336,351.808601000,2170
2337,351.845932000,2170
2340,351.972466000,2271
2341,351.988961000,2271
2344,352.078320000,2356
2345,352.091694000,2356
2348,352.250391000,2761
2349,352.257798000,2761
2352,352.350450000,2846
2353,352.355917000,2846
2356,354.582002000,2963
2357,354.587402000,2963
2362,356.878651000,3080
2363,356.884196000,3080
2366,359.022767000,3197
2367,359.028139000,3197
2382,361.283266000,3314
2383,361.288665000,3314
2386,363.555951000,3431
2387,363.561532000,3431
2390,363.645601000,3548
2391,363.650792000,3548
2393,363.707620000,3633
2394,363.713852000,3633
2397,363.784071000,3718
2398,363.784175000,3718
2405,368.724083000,3718
2406,368.724324000,3787
2407,368.724381000,3788
2439,371.615122000,
2441,372.153979000,0
2442,372.256311000,0
2445,372.370577000,1
2447,372.383222000,1
2448,372.387515000,1
2449,372.387608000,91
2450,372.387619000,1519
2453,372.414018000,1529
2454,372.584009000,1529
2458,372.735960000,1658
2460,372.754572000,1658
2461,372.756413000,1658
2463,372.844966000,1664
2466,372.922760000,1749
2467,372.929132000,1749
2470,373.076264000,1818
2471,373.081482000,1818
2474,373.124854000,1919
2475,373.129623000,1919
2478,373.275620000,2084
2479,373.281493000,2084
2483,373.475023000,2169
2484,373.512308000,2169
2487,373.687905000,2270
2488,373.701746000,2270
2491,373.784012000,2355
2492,373.796835000,2355
2495,374.006101000,2760
2496,374.012717000,2760
2499,374.130916000,2845
2500,374.136725000,2845
2505,376.488903000,2962
2506,376.494434000,2962
2509,378.593371000,3079
2510,378.598093000,3079
2514,380.736521000,3196
2515,380.740605000,3196
2518,383.010320000,3313
2519,383.015825000,3313
2524,385.245494000,3430
2525,385.251069000,3430
2528,385.374864000,3547
2529,385.379533000,3547
2531,385.657296000,3632
2532,385.662120000,3632
2533,386.035192000,3632
2535,386.374204000,3717
2537,386.383459000,3717
2539,386.390722000,3717
2543,390.669320000,3717
2544,390.669681000,3786
2545,390.669847000,3787
2554,394.146401000,
2556,394.681240000,0
2557,394.783559000,0
2559,394.823367000,1
2562,394.875954000,1
2563,394.885450000,1
2564,394.885569000,91
2565,394.885585000,1519
2568,394.950074000,1529
2571,394.994953000,1658
2573,395.022405000,1658
2574,395.024239000,1658
2576,395.132963000,1664
2577,395.317026000,1664
2581,395.495791000,1749
2582,395.502413000,1749
2583,395.729116000,1749
2586,395.843385000,1818
2587,395.848454000,1818
2590,395.878437000,1919
2591,395.884398000,1919
2593,395.948332000,2084
2594,395.954325000,2084
2598,396.155675000,2169
2599,396.192287000,2169
2602,396.304901000,2270
2603,396.319427000,2270
2606,396.349809000,2355
2607,396.359701000,2355
2610,396.436678000,2760
2611,396.442625000,2760
2614,396.502547000,2845
2615,396.508032000,2845
2618,398.811752000,2962
2619,398.816962000,2962
2624,401.016401000,3079
2625,401.021637000,3079
2628,403.211865000,3196
2629,403.217115000,3196
2639,405.420961000,3313
2640,405.425999000,3313
2649,407.610484000,3430
2650,407.616394000,3430
2654,407.728914000,3547
2655,407.733807000,3547
2657,407.777095000,3632
2658,407.780231000,3632
2661,407.809639000,3717
2662,407.809711000,3717
2671,412.782833000,3717
2672,412.783090000,3786
2673,412.783172000,3787
2677,415.653422000,
2679,416.074192000,0
2681,416.080447000,1
2683,416.123736000,1
2684,416.136547000,1
2685,416.136690000,91
2686,416.136712000,1519
2689,416.265363000,1529
2692,416.383298000,1658
2694,416.411088000,1658
2695,416.412943000,1658
2697,416.495724000,1664
2700,416.534444000,1749
2701,416.540641000,1749
2704,416.667716000,1818
2705,416.672890000,1818
2708,416.735148000,1919
2709,416.739821000,1919
2711,416.834318000,2084
2712,416.839254000,2084
2715,417.165164000,2169
2717,417.179869000,2169
2718,417.217382000,2169
2721,417.332349000,2270
2722,417.338731000,2270
2725,417.508940000,2355
2726,417.520669000,2355
2729,417.648862000,2760
2730,417.655222000,2760
2733,417.689972000,2845
2734,417.692001000,2845
2737,419.887290000,2962
2738,419.893417000,2962
2749,422.151405000,3079
2750,422.156487000,3079
2753,424.408223000,3196
2754,424.413448000,3196
2759,426.509807000,3313
2760,426.514898000,3313
2765,428.725703000,3430
2766,428.728529000,3430
2769,428.954982000,3547
2770,428.959643000,3547
2772,428.991148000,3632
2773,428.995818000,3632
2775,429.065988000,3717
2777,429.067122000,3717
2802,434.007260000,3717
2803,434.007513000,3786
2804,434.007590000,3787
2826,436.846451000,
2828,437.268457000,0
2829,437.370789000,0
2831,437.391498000,1
2833,437.405605000,1
2834,437.416815000,1
2835,437.416983000,91
2836,437.417034000,1519
2838,437.452758000,1529
2841,437.506679000,1529
2844,437.545756000,1658
2847,437.606595000,1658
2848,437.608142000,1658
2850,437.725048000,1664
2851,438.061968000,1664
2854,438.422279000,1749
2855,438.428317000,1749
2858,438.574880000,1818
2859,438.579697000,1818
2862,438.678497000,1919
2863,438.684026000,1919
2866,438.910713000,2084
2867,438.915650000,2084
2870,439.073453000,2169
2872,439.074974000,2169
2873,439.111815000,2169
2876,439.241790000,2270
2877,439.256517000,2270
2880,439.475773000,2355
2881,439.488657000,2355
2882,439.839048000,2355
2885,440.013769000,2760
2886,440.019823000,2760
2889,440.050555000,2845
2890,440.056197000,2845
2895,442.226282000,2962
2896,442.231310000,2962
2899,444.556805000,3079
2900,444.561984000,3079
2903,446.800993000,3196
2904,446.806093000,3196
2909,448.971431000,3313
2910,448.976137000,3313
2914,451.194852000,3430
2915,451.200122000,3430
2918,451.223887000,3547
2919,451.228616000,3547
2921,451.252860000,3632
2922,451.264785000,3632
2925,451.311489000,3717
2926,451.311548000,3717
2930,456.275729000,3717
2931,456.275995000,3786
2932,456.276053000,3787
