frame.number,frame.time_relative,tcp.seq
335,25.205396000,
336,25.209459000,
341,27.065912000,0
343,27.071682000,1
345,27.146939000,1
346,27.204430000,1
348,27.209855000,91
349,27.210282000,1519
351,27.215295000,1529
353,27.220360000,1649
356,27.301304000,1658
358,27.314432000,1658
360,27.316618000,1658
361,27.340421000,1658
363,27.343748000,1664
366,27.455301000,1749
367,27.597903000,1749
371,27.785187000,1818
372,27.799491000,1818
375,27.818678000,1919
376,27.833902000,1919
380,28.109929000,2084
381,28.121894000,2084
385,28.577090000,2169
386,28.579091000,2169
387,28.658058000,2169
390,28.833708000,2270
391,28.874961000,2270
394,28.902306000,2355
395,29.182672000,2355
397,29.183159000,2355
402,29.324708000,2760
403,29.336592000,2760
406,29.349986000,2845
407,29.359340000,2845
411,31.386295000,2962
412,31.397898000,2962
416,33.438995000,3079
417,33.450964000,3079
461,35.536169000,3196
462,35.547006000,3196
472,37.566365000,3313
473,37.578833000,3313
479,39.650988000,3430
480,39.657296000,3430
484,41.785418000,3547
485,41.797119000,3547
492,44.234822000,3664
493,44.235269000,3664
494,44.235272000,3664
514,47.615930000,3781
515,47.615933000,3781
517,47.618105000,3781
527,49.666785000,3898
528,49.691150000,3898
537,52.973351000,4015
538,52.974128000,4015
541,52.984784000,4132
542,52.993534000,4132
545,53.003511000,4217
546,53.012572000,4217
550,53.451086000,4302
551,53.451594000,4302
562,58.058541000,4302
564,58.059359000,4371
565,58.059361000,4372
601,63.928589000,
608,65.431491000,0
610,65.431867000,0
612,65.439935000,1
614,65.504936000,1
615,65.510929000,1
617,65.511598000,91
618,65.511602000,1519
620,65.516669000,1529
623,65.597977000,1658
625,65.610181000,1658
627,65.631628000,1658
628,65.632059000,1658
633,66.050033000,1664
636,66.245915000,1749
637,66.249515000,1749
641,66.429491000,1818
642,66.437591000,1818
645,66.460560000,1919
646,66.470383000,1919
649,66.621351000,2084
650,66.631191000,2084
658,67.308246000,2169
659,67.309034000,2169
660,67.350152000,2169
667,67.704804000,2270
668,67.706000000,2270
671,67.735614000,2355
678,67.963817000,2355
680,67.964660000,2355
683,68.101022000,2760
684,68.117555000,2760
687,68.134115000,2845
688,68.137732000,2845
705,70.155818000,2962
706,70.164020000,2962
716,72.192333000,3079
717,72.200798000,3079
723,74.343764000,3196
724,74.353152000,3196
729,76.372104000,3313
730,76.382023000,3313
735,78.542473000,3430
736,78.551943000,3430
742,80.590990000,3547
743,80.600462000,3547
765,82.795848000,3664
766,82.805100000,3664
791,85.392084000,3781
792,85.392086000,3781
793,85.392087000,3781
796,85.394031000,3898
799,87.420265000,3898
810,89.441143000,4015
811,89.448232000,4015
814,89.468331000,4132
815,89.477575000,4132
818,89.488287000,4217
819,89.494225000,4217
823,89.545709000,4302
824,89.545960000,4302
881,94.665122000,4302
883,94.665842000,4371
884,94.665844000,4372
910,99.873821000,
913,101.075090000,0
915,101.078525000,1
917,101.146387000,1
918,101.158143000,1
920,101.158901000,91
921,101.158905000,1519
923,101.161983000,1529
926,101.253624000,1659
928,101.287866000,1659
930,101.392556000,1659
931,101.394881000,1659
933,101.398381000,1665
936,101.518469000,1750
937,101.525726000,1750
940,101.703474000,1819
941,101.712895000,1819
944,101.767108000,1920
945,101.767574000,1920
948,102.107612000,2085
949,102.113898000,2085
954,102.567071000,2170
955,102.567597000,2170
956,102.601733000,2170
959,102.818224000,2271
960,102.839156000,2271
963,102.856544000,2356
964,102.976807000,2356
967,103.122140000,2761
968,103.131832000,2761
971,103.143740000,2846
972,103.160955000,2846
976,105.269481000,2963
977,105.278103000,2963
981,107.319167000,3080
982,107.325763000,3080
990,109.344469000,3197
991,109.354757000,3197
996,111.613902000,3314
997,111.614505000,3314
998,111.614508000,3314
1001,111.618062000,3431
1009,113.635858000,3431
1010,113.642989000,3431
1023,115.712945000,3548
1024,115.720545000,3548
1031,117.965184000,3665
1032,117.965617000,3665
1033,117.972250000,3665
1037,119.995802000,3782
1038,120.002875000,3782
1046,122.060959000,3899
1047,122.068291000,3899
1076,124.115310000,4016
1077,124.122757000,4016
1080,124.137658000,4133
1081,124.139756000,4133
1084,124.167994000,4218
1085,124.172986000,4218
1089,124.199949000,4303
1090,124.200540000,4303
1145,129.325642000,4303
1147,129.326156000,4372
1148,129.326158000,4373
1159,134.245739000,
1167,135.463530000,0
1173,135.475378000,1
1175,135.546588000,1
1176,135.557601000,1
1178,135.558147000,91
1179,135.558151000,1519
1181,135.562239000,1529
1186,135.637730000,1657
1188,135.657994000,1657
1190,135.661256000,1657
1191,135.662571000,1657
1193,135.666481000,1663
1198,135.795713000,1748
1199,135.796577000,1748
1204,136.260277000,1817
1205,136.260798000,1817
1206,136.260802000,1817
1209,136.267513000,1918
1211,136.275436000,1918
1212,136.289323000,1918
1219,136.515870000,2083
1220,136.526992000,2083
1227,137.217252000,2168
1228,137.218515000,2168
1229,137.253623000,2168
1233,137.409814000,2269
1234,137.455227000,2269
1237,137.560410000,2354
1238,137.581955000,2354
1241,137.712723000,2759
1242,137.713211000,2759
1245,137.735776000,2844
1246,137.743657000,2844
1256,139.878019000,2961
1257,139.886931000,2961
1286,141.932513000,3078
1287,141.939332000,3078
1293,143.974651000,3195
1294,143.981187000,3195
1343,146.020686000,3312
1344,146.026283000,3312
1391,148.047436000,3429
1394,148.181886000,3429
1410,150.218858000,3546
1411,150.223756000,3546
1425,152.400307000,3663
1426,152.400793000,3663
1428,152.405472000,3780
1436,154.417796000,3780
1437,154.423349000,3780
1475,156.437656000,3897
1476,156.443883000,3897
1491,158.619739000,4014
1492,158.620315000,4014
1493,158.623431000,4014
1496,158.640201000,4131
1497,158.645029000,4131
1500,158.655108000,4216
1501,158.660175000,4216
1505,158.701086000,4301
1506,158.701379000,4301
1534,163.732498000,4301
1536,163.733019000,4370
1537,163.733021000,4371
1578,169.063243000,
1579,169.063854000,
1587,170.186791000,0
1589,170.192712000,1
1591,170.258293000,1
1592,170.270759000,1
1594,170.272394000,91
1595,170.272397000,1519
1597,170.275822000,1529
1600,170.342957000,1658
1602,170.360098000,1658
1604,170.363422000,1658
1605,170.365347000,1658
1607,170.371053000,1664
1610,170.452247000,1749
1611,170.460208000,1749
1614,170.727703000,1818
1615,170.733769000,1818
1618,170.767119000,1919
1623,171.773970000,2084
1624,171.774596000,2084
1625,171.780789000,2084
1629,172.201685000,2169
1630,172.202627000,2169
1631,172.233215000,2169
1635,172.462053000,2270
1636,172.478753000,2270
1639,172.503421000,2355
1640,172.519895000,2355
1645,172.846548000,2760
1646,172.846974000,2760
1648,172.849391000,2845
1650,172.861740000,2845
1651,172.865803000,2845
1660,175.002243000,2962
1661,175.005896000,2962
1673,177.051803000,3079
1674,177.059906000,3079
1676,177.176488000,3079
1683,179.364355000,3196
1684,179.364931000,3196
1686,179.372282000,3313
1692,181.451492000,3313
1693,181.458169000,3313
1701,183.471511000,3430
1702,183.478307000,3430
1709,185.549752000,3547
1710,185.587104000,3547
1717,187.599264000,3664
1718,187.608296000,3664
1723,190.054484000,3781
1724,190.064223000,3781
1737,192.085233000,3898
1738,192.094806000,3898
1744,194.186462000,4015
1745,194.192623000,4015
1748,194.208103000,4132
1749,194.216693000,4132
1752,194.235211000,4217
1753,194.244726000,4217
1757,194.271756000,4302
1758,194.272359000,4302
1778,199.367048000,4302
1779,199.367049000,4371
1780,199.367163000,4372
1805,204.314896000,
1808,205.485013000,0
1810,205.492604000,1
1818,205.548950000,1
1819,205.563271000,1
1821,205.564386000,91
1822,205.564389000,1519
1824,205.567205000,1529
1828,206.329017000,1659
1829,206.332043000,1659
1831,206.338487000,1665
1834,206.407709000,1750
1835,206.413886000,1750
1839,206.557639000,1819
1840,206.565649000,1819
1843,206.579524000,1920
1844,206.588297000,1920
1847,206.741242000,2085
1848,206.747578000,2085
1852,207.375080000,2170
1853,207.375409000,2170
1854,207.530030000,2170
1857,207.764456000,2271
1858,207.789463000,2271
1861,207.809908000,2356
1862,207.824400000,2356
1865,207.950785000,2761
1867,207.967585000,2761
1870,207.983508000,2846
1871,207.985356000,2846
1882,210.019257000,2963
1883,210.024268000,2963
1893,212.041791000,3080
1894,212.068296000,3080
1898,214.118614000,3197
1899,214.121791000,3197
1924,216.153984000,3314
1925,216.159231000,3314
1931,218.253582000,3431
1932,218.259271000,3431
1938,220.362874000,3548
1939,220.386745000,3548
1945,222.700918000,3665
1946,222.701426000,3665
1948,222.703549000,3782
1953,224.889427000,3782
1954,224.889896000,3782
1958,226.911049000,3899
1959,226.916931000,3899
1967,229.784756000,4016
1968,229.786648000,4016
1997,231.523927000,4133
1998,231.528677000,4133
2001,231.540729000,4218
2002,231.546004000,4218
2005,231.568333000,4303
2007,231.571755000,4303
2032,236.843386000,4303
2033,236.843389000,4372
2034,236.843390000,4373
2063,242.003702000,
2082,244.083066000,0
2084,244.111656000,1
2086,244.146742000,1
2087,244.150249000,1
