frame.number,frame.time_relative,tcp.seq
25,20.592917000,
26,20.595061000,
38,22.453593000,0
40,22.460447000,1
42,22.538355000,1
43,22.592601000,1
44,22.592881000,91
45,22.592899000,1519
48,22.606563000,1529
50,22.608876000,1649
53,22.689342000,1658
55,22.704874000,1658
57,22.708075000,1658
58,22.715381000,1658
60,22.734414000,1664
63,22.845851000,1749
64,22.988860000,1749
68,23.175982000,1818
69,23.189716000,1818
72,23.208232000,1919
73,23.222074000,1919
76,23.500831000,2084
77,23.513166000,2084
81,23.965180000,2169
82,23.965329000,2169
83,24.049397000,2169
86,24.225024000,2270
87,24.252211000,2270
90,24.293684000,2355
91,24.323955000,2355
92,24.438943000,2355
98,24.714785000,2760
99,24.726469000,2760
102,24.741188000,2845
103,24.746752000,2845
106,26.777793000,2962
107,26.789408000,2962
110,28.830533000,3079
111,28.840984000,3079
114,30.927172000,3196
115,30.937779000,3196
118,32.956315000,3313
119,32.966683000,3313
122,35.043055000,3430
123,35.048204000,3430
126,37.176387000,3547
127,37.186620000,3547
131,39.437503000,3664
132,39.447536000,3664
133,39.558774000,3664
137,42.818218000,3781
138,42.826688000,3781
139,42.981121000,3781
149,45.058234000,3898
150,45.062582000,3898
154,48.336922000,4015
155,48.346270000,4015
158,48.377342000,4132
159,48.386074000,4132
162,48.396089000,4217
163,48.401266000,4217
167,48.667655000,4302
168,48.667786000,4302
174,53.411051000,4302
175,53.412015000,4371
176,53.412500000,4372
190,59.303404000,
193,60.625287000,0
194,60.725970000,0
196,60.833158000,1
199,60.894958000,1
200,60.902097000,1
201,60.902218000,91
202,60.902232000,1519
205,60.907697000,1529
208,60.986597000,1658
210,61.002781000,1658
212,61.017009000,1658
213,61.017957000,1658
215,61.294986000,1664
220,61.536587000,1749
221,61.548821000,1749
224,61.821954000,1818
225,61.830045000,1818
228,61.852735000,1919
229,61.863251000,1919
232,62.012062000,2084
233,62.020497000,2084
238,62.697291000,2169
239,62.697428000,2169
240,62.736546000,2169
246,63.082779000,2270
247,63.098055000,2270
250,63.121417000,2355
251,63.142733000,2355
253,63.330021000,2355
257,63.493139000,2760
258,63.502309000,2760
261,63.522192000,2845
262,63.531068000,2845
273,65.548561000,2962
274,65.557091000,2962
282,67.584881000,3079
283,67.593268000,3079
288,69.737185000,3196
289,69.746073000,3196
293,71.765042000,3313
294,71.773977000,3313
298,73.935545000,3430
299,73.944941000,3430
303,75.984613000,3547
304,75.993493000,3547
307,78.188664000,3664
308,78.197581000,3664
317,80.588311000,3781
318,80.598041000,3781
319,80.716185000,3781
321,80.788177000,3898
334,82.804819000,3898
335,82.814305000,3898
342,84.834811000,4015
343,84.842416000,4015
346,84.862001000,4132
347,84.870153000,4132
350,84.882060000,4217
351,84.886888000,4217
354,84.938489000,4302
356,84.938834000,4302
370,89.888877000,4302
371,89.889279000,4371
372,89.889401000,4372
378,95.235073000,
380,96.465033000,0
382,96.472835000,1
384,96.541077000,1
385,96.552728000,1
386,96.552868000,91
387,96.552902000,1519
390,96.556915000,1529
393,96.648487000,1659
395,96.678863000,1659
397,96.787521000,1659
398,96.789253000,1659
400,96.792648000,1665
403,96.912579000,1750
404,96.920249000,1750
407,97.098387000,1819
408,97.105813000,1819
411,97.138968000,1920
412,97.145956000,1920
415,97.500345000,2085
416,97.508861000,2085
419,97.959190000,2170
421,97.959781000,2170
422,97.993842000,2170
425,98.213150000,2271
426,98.232551000,2271
429,98.251583000,2356
430,98.262283000,2356
433,98.514243000,2761
434,98.523059000,2761
437,98.538784000,2846
438,98.546420000,2846
442,100.664407000,2963
443,100.672328000,2963
446,102.713367000,3080
447,102.720870000,3080
454,104.739750000,3197
455,104.748524000,3197
458,106.808579000,3314
459,106.815875000,3314
460,106.949637000,3314
462,107.013188000,3431
468,109.030503000,3431
469,109.038060000,3431
479,111.108016000,3548
480,111.115092000,3548
485,113.360877000,3665
486,113.361040000,3665
487,113.367933000,3665
490,115.390992000,3782
491,115.398606000,3782
495,117.456749000,3899
496,117.464215000,3899
514,119.511332000,4016
515,119.518687000,4016
518,119.531877000,4133
519,119.535876000,4133
522,119.564056000,4218
523,119.569035000,4218
526,119.596128000,4303
528,119.596433000,4303
542,124.574969000,4303
543,124.575207000,4372
544,124.575296000,4373
550,129.642168000,
558,130.860102000,0
560,130.863507000,1
565,130.942573000,1
566,130.954181000,1
567,130.954326000,91
568,130.954351000,1519
571,130.958912000,1529
574,131.033976000,1657
576,131.047689000,1657
578,131.057420000,1657
579,131.059111000,1657
581,131.062044000,1663
586,131.170313000,1748
588,131.177772000,1748
592,131.512542000,1817
593,131.518950000,1817
594,131.643977000,1817
596,131.661750000,1918
600,131.672092000,1918
601,131.679994000,1918
604,131.912549000,2083
605,131.918991000,2083
610,132.612912000,2168
611,132.613131000,2168
612,132.650238000,2168
615,132.806391000,2269
616,132.823108000,2269
619,132.957044000,2354
620,132.972914000,2354
623,133.099759000,2759
624,133.106942000,2759
627,133.132453000,2844
628,133.140307000,2844
631,135.274659000,2961
632,135.281684000,2961
635,137.327330000,3078
636,137.334926000,3078
639,139.371005000,3195
640,139.378083000,3195
662,141.417633000,3312
663,141.423418000,3312
682,143.442634000,3429
683,143.449167000,3429
685,143.576443000,3429
688,145.615146000,3546
689,145.621024000,3546
692,147.766618000,3663
693,147.771678000,3663
695,147.799420000,3780
702,149.813750000,3780
703,149.820156000,3780
708,151.834931000,3897
709,151.841568000,3897
715,154.014519000,4014
716,154.014672000,4014
717,154.021111000,4014
720,154.035590000,4131
721,154.042115000,4131
724,154.052288000,4216
725,154.057812000,4216
728,154.090609000,4301
730,154.091633000,4301
743,159.061368000,4301
744,159.061766000,4370
745,159.061938000,4371
761,164.460276000,
762,164.461312000,
767,165.583046000,0
769,165.590889000,1
771,165.656010000,1
772,165.669045000,1
773,165.669191000,91
774,165.669216000,1519
777,165.673001000,1529
780,165.739476000,1658
782,165.757246000,1658
784,165.761713000,1658
785,165.763388000,1658
787,165.769400000,1664
790,165.849518000,1749
791,165.857538000,1749
794,166.124734000,1818
795,166.130983000,1818
798,166.153163000,1919
799,166.160621000,1919
803,167.172383000,2084
805,167.172760000,2084
806,167.178499000,2084
810,167.592431000,2169
811,167.592613000,2169
812,167.630932000,2169
815,167.860167000,2270
816,167.876913000,2270
819,167.897515000,2355
820,167.913881000,2355
823,168.224416000,2760
824,168.231028000,2760
826,168.246881000,2845
829,168.256945000,2845
830,168.264140000,2845
836,170.398152000,2962
837,170.404397000,2962
847,172.446448000,3079
848,172.452853000,3079
849,172.566091000,3079
853,174.700684000,3196
854,174.706886000,3196
857,174.769368000,3313
860,176.849116000,3313
861,176.855447000,3313
866,178.869952000,3430
867,178.876869000,3430
950,180.945334000,3547
951,180.951866000,3547
955,182.998449000,3664
956,183.004990000,3664
961,185.452733000,3781
962,185.458977000,3781
972,187.484784000,3898
973,187.491186000,3898
977,189.585868000,4015
978,189.592129000,4015
981,189.606896000,4132
982,189.612651000,4132
985,189.634423000,4217
986,189.639629000,4217
989,189.670624000,4302
991,189.671026000,4302
1008,194.640980000,4302
1009,194.641467000,4371
1010,194.641639000,4372
1026,199.683079000,
1028,200.878018000,0
1030,200.889313000,1
1038,200.949061000,1
1039,200.962434000,1
1040,200.962595000,91
1041,200.962624000,1519
1044,200.967127000,1529
1047,201.070135000,1659
1049,201.729233000,1659
1050,201.731521000,1659
1052,201.736079000,1665
1055,201.806940000,1750
1056,201.813494000,1750
