frame.number,frame.time_relative,tcp.seq
327,24.661954000,
333,24.919415000,
334,25.172249000,
340,27.033057000,0
342,27.066008000,1
344,27.142048000,1
347,27.204518000,203
350,27.210357000,203
352,27.215394000,203
354,27.220467000,203
355,27.295221000,203
357,27.311209000,245
359,27.314513000,251
362,27.340515000,336
364,27.343834000,336
365,27.440436000,336
368,27.597978000,437
370,27.780674000,437
373,27.799614000,522
374,27.814183000,522
377,27.833990000,607
379,27.963257000,607
382,28.121999000,692
383,28.460330000,692
384,28.460331000,2120
388,28.658144000,2217
389,28.830788000,2217
392,28.875079000,2590
393,28.899277000,2590
396,29.182747000,2691
398,29.183220000,2691
401,29.311822000,2691
404,29.336694000,2776
405,29.345238000,2776
408,29.359440000,2861
410,31.383071000,2861
413,31.397970000,2946
415,33.418839000,2946
418,33.451073000,3031
460,35.465125000,3031
463,35.547085000,3116
471,37.559715000,3116
474,37.578912000,3201
478,39.590176000,3201
481,39.657354000,3286
483,41.665054000,3286
486,41.797219000,3371
490,43.808477000,3371
495,44.235324000,3456
496,44.235393000,3456
509,46.245595000,3456
512,47.136450000,3456
516,47.616015000,3541
518,47.618191000,3541
526,49.630642000,3541
529,49.691342000,3626
533,51.713310000,3626
536,52.784414000,3626
539,52.974194000,3711
540,52.982336000,3711
543,52.993599000,3796
544,53.000364000,3796
547,53.012687000,3881
548,53.052897000,3881
549,53.054250000,3950
563,58.058644000,3951
566,58.059398000,3951
595,63.213504000,
597,63.471726000,
600,63.724334000,
606,65.003427000,0
609,65.431668000,1
611,65.431923000,1
613,65.498317000,1
616,65.511018000,203
619,65.511675000,203
621,65.516765000,203
622,65.590545000,203
624,65.606673000,245
626,65.610259000,251
629,65.632129000,336
634,66.050092000,336
635,66.124144000,336
638,66.249588000,437
640,66.418274000,437
643,66.437692000,522
644,66.456655000,522
647,66.470474000,607
648,66.593081000,607
651,66.631294000,692
654,67.255406000,692
655,67.255407000,2120
661,67.350243000,2217
666,67.685290000,2217
669,67.706120000,2590
670,67.724179000,2590
679,67.963914000,2691
681,67.964723000,2691
682,68.095387000,2691
685,68.117663000,2776
686,68.126094000,2776
689,68.137808000,2861
704,70.152324000,2861
707,70.164125000,2946
714,72.178069000,2946
718,72.200852000,3031
722,74.210607000,3031
725,74.353204000,3116
728,76.363725000,3116
731,76.382088000,3201
734,78.393320000,3201
737,78.552010000,3286
741,80.562293000,3286
744,80.600558000,3371
764,82.612629000,3371
767,82.805156000,3456
780,84.818509000,3456
788,85.389614000,3456
794,85.392148000,3541
795,85.392205000,3541
798,87.403435000,3541
800,87.420356000,3626
809,89.433864000,3626
812,89.448289000,3711
813,89.456220000,3711
816,89.477650000,3796
817,89.484506000,3796
820,89.494403000,3881
821,89.523260000,3881
822,89.524662000,3950
882,94.665256000,3951
885,94.665901000,3951
908,99.613940000,
909,99.872274000,
912,101.018642000,0
914,101.075202000,1
916,101.142920000,1
919,101.158251000,203
922,101.158996000,203
924,101.162122000,203
925,101.246753000,203
927,101.264231000,245
929,101.287983000,251
932,101.394985000,336
934,101.398467000,336
935,101.479398000,336
938,101.526028000,437
939,101.700599000,437
942,101.712989000,522
943,101.724297000,522
946,101.767642000,607
947,102.102360000,607
950,102.113989000,692
952,102.537403000,692
953,102.537403000,2120
957,102.601831000,2217
958,102.814166000,2217
961,102.839250000,2590
962,102.853233000,2590
965,102.976897000,2691
966,103.115403000,2691
969,103.131938000,2776
970,103.140123000,2776
973,103.161082000,2861
975,105.180901000,2861
978,105.278193000,2946
980,107.295869000,2946
983,107.325917000,3031
989,109.337078000,3031
992,109.354817000,3116
994,111.369264000,3116
995,111.608073000,3116
999,111.614552000,3201
1000,111.614610000,3201
1008,113.626463000,3201
1011,113.643048000,3286
1022,115.656585000,3286
1025,115.720607000,3371
1029,117.729519000,3371
1030,117.880609000,3371
1034,117.972303000,3456
1036,119.985898000,3456
1039,120.002933000,3541
1045,122.012808000,3541
1048,122.068349000,3626
1068,124.079324000,3626
1078,124.122827000,3711
1079,124.133232000,3711
1082,124.139820000,3796
1083,124.146888000,3796
1086,124.173089000,3881
1087,124.196572000,3881
1088,124.197978000,3950
1146,129.325751000,3951
1149,129.326201000,3951
1157,134.189143000,
1166,135.377289000,0
1168,135.463632000,1
1174,135.517826000,1
