"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"66178","18.391184","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","275","3993","189","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3993, FN=0, Flags=.p.....TC"
"66867","18.558057","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","3994","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3994, FN=0, Flags=.p.....TC"
"66940","18.582840","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","3995","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3995, FN=0, Flags=.p.....TC"
"66958","18.597082","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","3996","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3996, FN=0, Flags=.p.....TC"
"67178","18.636329","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","579","3997","493","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3997, FN=0, Flags=.p.....TC"
"68114","18.891438","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","579","3998","493","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3998, FN=0, Flags=.p.....TC"
"68331","18.907551","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","3999","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3999, FN=0, Flags=.p.....TC"
"68397","18.919930","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","4000","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4000, FN=0, Flags=.p.....TC"
"68438","18.958040","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4001","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4001, FN=0, Flags=.p.....TC"
"68514","18.970245","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4002","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4002, FN=0, Flags=.p.....TC"
"77572","21.020109","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4003","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4003, FN=0, Flags=.p.....TC"
"77583","21.030977","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4004","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4004, FN=0, Flags=.p.....TC"
"80604","21.757088","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","1288","88","48","","QoS Data","Voice (Voice)","QoS Data, SN=1288, FN=0, Flags=.p.....TC"
"86775","23.126618","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4006","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4006, FN=0, Flags=.p..R..TC"
"86796","23.131754","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4007","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4007, FN=0, Flags=.p.....TC"
"98095","25.262178","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4008","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4008, FN=0, Flags=.p.....TC"
"98098","25.262404","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4008","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4008, FN=0, Flags=.p..R..TC"
"98100","25.262557","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4009","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4009, FN=0, Flags=.p.....TC"
"108438","27.399052","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4011","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4011, FN=0, Flags=.p.....TC"
"108517","27.414140","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4012","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4012, FN=0, Flags=.p.....TC"
"119196","29.711578","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4013","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4013, FN=0, Flags=.p..R..TC"
