"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"68442","18.960031","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3557","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"68571","18.979280","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3558","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"68631","18.992241","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3559","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"75821","20.618560","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3561","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"75822","20.618617","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3562","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"75823","20.618718","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3563","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"75831","20.620591","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3564","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"76146","20.682614","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3565","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"76786","20.855016","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3567","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"76792","20.856148","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3568","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"77587","21.031968","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3570","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"78758","21.331784","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3571","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"81267","21.905564","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3572","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"81268","21.905622","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3575","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"81331","21.916630","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3575","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"81411","21.952495","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3576","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"86800","23.132035","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3577","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"87111","23.196670","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3578","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"90927","23.984558","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","3579","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"98106","25.263131","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3581","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"101910","25.889913","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3582","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"103233","26.120598","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3583","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"103234","26.120937","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3587","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"103265","26.162305","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","51","3588","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"103280","26.164175","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3589","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"106908","27.065517","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3590","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"107320","27.142110","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3593","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"107321","27.142201","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3594","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"107507","27.188838","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3595","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"107577","27.215028","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3596","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"108882","27.520379","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3598","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"112626","28.339103","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3599","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"120518","30.000838","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3602","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"124089","30.752170","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3603","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"125600","31.075876","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3605","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"126621","31.284350","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3607","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"126860","31.339815","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3608","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"126861","31.339909","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3609","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"146779","35.973722","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3610","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"146780","35.973816","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3611","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"147805","36.218213","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3612","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"147806","36.218269","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3613","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"147886","36.232771","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3614","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"159201","39.049177","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3617","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"159432","39.099773","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3617","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"159452","39.113695","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3618","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"159453","39.113752","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3620","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"159699","39.165139","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3621","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"159855","39.208813","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3622","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"160143","39.258108","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3625","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"160250","39.290522","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3627","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"160888","39.427171","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3628","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"160889","39.427227","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3629","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"162037","39.652209","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3630","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"162608","39.774761","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3631","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"162686","39.789854","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3635","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"162795","39.809616","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3636","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"163027","39.854038","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3637","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"163291","39.909111","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3639","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"163782","39.996771","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3640","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"164744","40.249830","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3641","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"164745","40.249924","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3642","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"165221","40.358024","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3644","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"165702","40.462732","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3646","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"166092","40.555294","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3648","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"167100","40.787617","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3649","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"167176","40.799649","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3650","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"168448","41.077817","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3652","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"168946","41.179027","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3654","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"169593","41.318781","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3656","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"170020","41.407270","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3657","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"170021","41.407326","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3658","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"179605","43.510685","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3659","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"179819","43.523221","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3660","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"184141","44.545434","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3661","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"184142","44.545492","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3662","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"184148","44.548864","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3663","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"184149","44.548969","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3665","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"184887","44.699483","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3666","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"185247","44.751229","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3667","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"188910","45.653598","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3668","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"197680","47.809119","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3670","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"198043","47.910129","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3671","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"205844","49.530156","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","36","3672","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"208541","50.091125","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3673","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"208750","50.103199","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3674","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"214124","51.091847","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3675","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"219756","52.149697","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","36","3676","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"219976","52.192886","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3677","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"220048","52.206797","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3678","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"220877","52.350776","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3679","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"221385","52.422766","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3681","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"221672","52.465115","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3683","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"242293","57.417953","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3685","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"242294","57.418009","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3686","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"246963","58.253250","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3687","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"253599","59.622060","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","3688","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"257009","60.312955","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3689","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"259091","60.678679","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3690","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"259314","60.710263","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3691","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"259902","60.804342","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3693","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"259909","60.809168","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3695","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"260532","60.921987","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3696","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"260686","60.953164","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3697","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"260698","60.955554","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3698","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"260706","60.957436","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3699","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"262209","61.185274","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3700","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"262850","61.308284","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3701","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"262851","61.308340","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3702","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"264060","61.499337","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3704","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"264445","61.541126","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3705","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"264479","61.559000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3706","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"265198","61.660316","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3708","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"265962","61.789094","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3709","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"267064","61.968167","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3710","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"270583","62.513895","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3711","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"270584","62.513951","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3712","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"271036","62.596014","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3713","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"271048","62.598305","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3714","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"271741","62.722635","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3716","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"272089","62.776166","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3717","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"272111","62.777591","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3718","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"285261","64.910376","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3719","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"285699","64.957428","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3720","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"298777","67.102624","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3722","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"311938","69.321882","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","3724","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"324946","71.369421","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","88","3726","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"338651","73.542847","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3728","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"338814","73.596153","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3729","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"339323","73.654865","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3730","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"339597","73.726145","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","39","3732","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"340543","73.887596","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3734","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"366001","79.857162","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3742","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"369513","80.900639","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3744","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"370817","81.260163","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3745","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"373619","81.687229","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3746","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"374629","81.852820","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3747","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"374630","81.852921","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3748","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"374785","81.875800","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3749","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
"376074","82.063009","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","802.11","57","","","100","3750","802.11 Block Ack","","802.11 Block Ack, Flags=........C"
