"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"64305","17.928531","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3159","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3159, FN=0, Flags=.p..R.F.C"
"64568","17.959724","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3457","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3457, FN=0, Flags=.p.....TC"
"64570","17.960269","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3160","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3160, FN=0, Flags=.p....F.C"
"64573","17.964740","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3458","173","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3458, FN=0, Flags=.p.....TC"
"64576","17.967846","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3161","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3161, FN=0, Flags=.p....F.C"
"64860","18.061387","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3459","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3459, FN=0, Flags=.p.....TC"
"64894","18.073239","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3460","173","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3460, FN=0, Flags=.p.....TC"
"64956","18.087018","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3162","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3162, FN=0, Flags=.p....F.C"
"64978","18.094855","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3460","173","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3460, FN=0, Flags=.p..R..TC"
"65053","18.108520","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3163","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3163, FN=0, Flags=.p....F.C"
"65059","18.113210","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3460","173","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3460, FN=0, Flags=.p..R..TC"
"65084","18.119941","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3461","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3461, FN=0, Flags=.p.....TC"
"65086","18.120501","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3164","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3164, FN=0, Flags=.p....F.C"
"65687","18.267844","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","1579","3462","1516","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3462, FN=0, Flags=.p.....TC"
"65698","18.270525","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","248","3463","185","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3463, FN=0, Flags=.p.....TC"
"65766","18.300651","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1602","3165","1516","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3165, FN=0, Flags=.p....F.C"
"65781","18.302204","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","3166","185","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3166, FN=0, Flags=.p....F.C"
"65944","18.343642","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","3166","185","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3166, FN=0, Flags=.p..R.F.C"
"65989","18.350267","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","248","3464","185","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3464, FN=0, Flags=.p.....TC"
"65995","18.352293","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","3167","185","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3167, FN=0, Flags=.p....F.C"
"66500","18.452569","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3465","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3465, FN=0, Flags=.p..R..TC"
"66563","18.467878","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3168","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3168, FN=0, Flags=.p....F.C"
"66594","18.507897","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","524","3466","461","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3466, FN=0, Flags=.p.....TC"
"66668","18.521306","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","3169","461","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3169, FN=0, Flags=.p....F.C"
"66860","18.553786","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","3169","461","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3169, FN=0, Flags=.p..R.F.C"
"66946","18.586401","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3467","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3467, FN=0, Flags=.p.....TC"
"66948","18.588257","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3170","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3170, FN=0, Flags=.p....F.C"
"66951","18.594258","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","252","3468","189","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3468, FN=0, Flags=.p.....TC"
"66953","18.596039","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","3171","189","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3171, FN=0, Flags=.p....F.C"
"67940","18.850031","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3469","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3469, FN=0, Flags=.p.....TC"
"68027","18.865317","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3470","173","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3470, FN=0, Flags=.p.....TC"
"68165","18.897562","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","170","3172","88","84","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3172, FN=0, Flags=.p....F.C"
"68166","18.897619","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3173","173","84","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3173, FN=0, Flags=.p....F.C"
"68322","18.907059","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","163","3471","100","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3471, FN=0, Flags=.p.....TC"
"68388","18.915260","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","186","3174","100","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3174, FN=0, Flags=.p....F.C"
"68427","18.951040","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3472","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3472, FN=0, Flags=.p.....TC"
"68429","18.952872","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3175","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3175, FN=0, Flags=.p....F.C"
"68433","18.956468","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3176","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3176, FN=0, Flags=.p....F.C"
"68786","19.029519","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3475","88","223","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3475, FN=0, Flags=.p.....TC"
"68900","19.059260","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3177","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3177, FN=0, Flags=.p....F.C"
"76899","20.885211","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","198","3182","112","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3182, FN=0, Flags=.p....F.C"
"77400","20.988237","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3484","173","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3484, FN=0, Flags=.p.....TC"
"77566","21.018601","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3183","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3183, FN=0, Flags=.p....F.C"
"77589","21.033089","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3485","88","213","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3485, FN=0, Flags=.p.....TC"
"77592","21.043174","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3184","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3184, FN=0, Flags=.p....F.C"
"81339","21.919594","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","143","3486","80","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3486, FN=0, Flags=.p..R..TC"
"81390","21.949352","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","166","3189","80","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3189, FN=0, Flags=.p....F.C"
"86389","23.040578","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3487","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3487, FN=0, Flags=.p.....TC"
"86748","23.117216","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3191","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3191, FN=0, Flags=.p....F.C"
"87113","23.198525","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3488","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3488, FN=0, Flags=.p.....TC"
"87132","23.212226","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3192","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3192, FN=0, Flags=.p....F.C"
"97884","25.215964","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3491","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3491, FN=0, Flags=.p.....TC"
"97947","25.244115","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3193","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3193, FN=0, Flags=.p....F.C"
"98179","25.270025","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3492","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3492, FN=0, Flags=.p.....TC"
"98281","25.279434","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3194","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3194, FN=0, Flags=.p....F.C"
"108020","27.296797","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","236","3505","173","60","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3505, FN=0, Flags=.p..R..TC"
"108413","27.396986","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3196","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3196, FN=0, Flags=.p....F.C"
"108936","27.534403","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3506","88","258","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3506, FN=0, Flags=.p..R..TC"
"109060","27.568302","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","151","3506","88","314","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3506, FN=0, Flags=.p..R..TC"
"109254","27.609888","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3197","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3197, FN=0, Flags=.p..R.F.C"
"119201","29.713186","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3200","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3200, FN=0, Flags=.p..R.F.C"
"120411","29.974853","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3201","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3201, FN=0, Flags=.p....F.C"
"124670","30.881034","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3202","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3202, FN=0, Flags=.p....F.C"
"124753","30.898078","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3203","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3203, FN=0, Flags=.p....F.C"
"126144","31.186905","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","3204","173","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3204, FN=0, Flags=.p..R.F.C"
"126821","31.336326","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","239","3205","157","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3205, FN=0, Flags=.p....F.C"
"126822","31.336382","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3206","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3206, FN=0, Flags=.p....F.C"
"147905","36.236465","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","3207","76","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3207, FN=0, Flags=.p....F.C"
"147907","36.236701","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","3208","76","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3208, FN=0, Flags=.p....F.C"
"159692","39.164523","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","3714","74","0","","Data","","Data, SN=3714, FN=0, Flags=.p....F.C"
"161756","39.584736","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","182","3210","96","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3210, FN=0, Flags=.p..R.F.C"
"162524","39.752816","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","376","3212","290","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3212, FN=0, Flags=.p....F.C"
"162707","39.795354","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3214","88","148","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3214, FN=0, Flags=.p..R.F.C"
"162709","39.795467","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","3215","88","141","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=3215, FN=0, Flags=.p....F.C"
